string[64]	string[64]	dword	dword	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	dword	float	float	dword	dword	string[64]	dword	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	END
03061	Рыцарь Ордена Дракона	0	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
03062	Наемник Картелы	0	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
03063	Наемник Картелы	0	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
03064	Наемник Картелы	0	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
04061	Рыцарь Ордена Дракона	1	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
04062	Наемник Картелы	1	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
04063	Наемник Картелы	1	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
04064	Наемник Картелы	1	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	120	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14030	Фериад	-1	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
03033	Коллекционер Талик	0	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
03034	Премиум Менеджер	0	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
04031	Коллекционер Талик	1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
04032	Премиум Менеджер	1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
05030	Коллекционер Талик	2	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
05031	Премиум Менеджер	2	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
03132	Монумент Победителей	0	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
04132	Монумент Победителей	1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
05132	Монумент Победителей	2	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
03035	Захваченный Хранитель	0	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	20	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
04033	Захваченный Хранитель	1	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	20	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
05032	Захваченный Хранитель	2	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	20	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
03036	Торговец PVP-наградами	0	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
04034	Торговец PVP-наградами	1	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
05033	Торговец PVP-наградами	2	0	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
031A1	Помощник	0	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
031A2	Надзиратель	0	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
031A3	Надзиратель	0	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
071A0	Секретарь Магната	0	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
031A4	Совет Семи	0	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131A0	Представитель Расы	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131A1	Представитель Расы	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
221A0	Охранник Портала	0	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
041A1	Клиент	1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
081A0	Софист	1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
041A2	Надзиратель	1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
081A1	Заместитель Надзирателя	1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
041A3	Клиент	1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
041A4	Представитель Архиепископа	1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
221A1	Охранник Портала	1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0B1A0	Ветеран	2	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
051A1	Заслуженная Персона	2	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
051A2	Представитель Трибуна	2	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
221A2	Охранник Портала	2	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0C1A0	Торговец Картелы	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131A2	Устройство Анализа	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
041A5	Устройство Вызова Существ из Дру	1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	80	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0A1A0	Реликвия Катакомб	2	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	80	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0A1A1	Реликвия Грабителя	2	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	80	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
051A3	Реликвия Грабителя Гробниц	2	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	80	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1F1A0	Духовная Коробка	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
051A4	Помощник	2	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
031A5	Пойманный Солдат Другой Расы	0	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
031A6	Пойманный Солдат Другой Расы	0	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131A3	Посыльный Кор	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131A4	Посыльный Беллато	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141A0	Культист Торговец	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
041A6	Пойманный Солдат Другой Расы	1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
041A7	Пойманный Солдат Другой Расы	1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
081A2	Пойманный Змееголов	1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
051A5	Пойманный Шипоголов	2	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131A5	Посыльный Акретии	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131A6	Представитель Совета Трех Рас	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141A1	Змееголов Торговец	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
051A6	Пойманный Солдат Другой Расы	2	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141A2	Шипоголов Торговец	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211A1	Торговец Карабана	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0C1A1	Устройство Открывающее Лаборатор	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211A3	Устройство Включающее Голограмму	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211A4	Устройство Включающее Голограмму	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211A5	Устройство Включающее Голограмму	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211A6	Устройство Включающее Голограмму	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211A7	Устройство Включающее Голограмму	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211A8	Устройство Включающее Голограмму	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1F1A1	Водный Мотоцикл	-1	1	0	50	3238665	19744,23633	30	65	149	149	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	44	1310	2034	1000	1000	300	25	300	5000	1	1,5	100	0	20	3000	0	0	0	0	3	4,170000076	30000	90	60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
