xeh	xeh	string[128]	string[64]	string[128]	END
0000001c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_028.MSH	.\CHARACTER\PLAYER\TEX\	
00000020	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_032.MSH	.\CHARACTER\PLAYER\TEX\	
00000024	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_036.MSH	.\CHARACTER\PLAYER\TEX\	
00000028	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_040.MSH	.\CHARACTER\PLAYER\TEX\	
0000002c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_044.MSH	.\CHARACTER\PLAYER\TEX\	
00000030	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_048.MSH	.\CHARACTER\PLAYER\TEX\	
00000034	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_052.MSH	.\CHARACTER\PLAYER\TEX\	
00000038	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_056.MSH	.\CHARACTER\PLAYER\TEX\	
0000003c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_060.MSH	.\CHARACTER\PLAYER\TEX\	
0000003f	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_063.MSH	.\CHARACTER\PLAYER\TEX\	
00000040	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_064.MSH	.\CHARACTER\PLAYER\TEX\	
00000044	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_068.MSH	.\CHARACTER\PLAYER\TEX\	
00000048	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_072.MSH	.\CHARACTER\PLAYER\TEX\	
0000004c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_076.MSH	.\CHARACTER\PLAYER\TEX\	
00000050	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_080.MSH	.\CHARACTER\PLAYER\TEX\	
00000054	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_084.MSH	.\CHARACTER\PLAYER\TEX\	
00000057	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_087.MSH	.\CHARACTER\PLAYER\TEX\	
00000058	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_088.MSH	.\CHARACTER\PLAYER\TEX\	
0000005c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_092.MSH	.\CHARACTER\PLAYER\TEX\	
00000060	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_096.MSH	.\CHARACTER\PLAYER\TEX\	
00000064	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_100.MSH	.\CHARACTER\PLAYER\TEX\	
00000068	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_104.MSH	.\CHARACTER\PLAYER\TEX\	
0000006c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_108.MSH	.\CHARACTER\PLAYER\TEX\	
00000070	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_112.MSH	.\CHARACTER\PLAYER\TEX\	
00000074	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_116.MSH	.\CHARACTER\PLAYER\TEX\	
00000078	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_120.MSH	.\CHARACTER\PLAYER\TEX\	
0000007c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_124.MSH	.\CHARACTER\PLAYER\TEX\	
00000080	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_128.MSH	.\CHARACTER\PLAYER\TEX\	
00000084	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_132.MSH	.\CHARACTER\PLAYER\TEX\	
00000088	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_136.MSH	.\CHARACTER\PLAYER\TEX\	
0000008c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_140.MSH	.\CHARACTER\PLAYER\TEX\	
00000090	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_144.MSH	.\CHARACTER\PLAYER\TEX\	
00000093	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_147.MSH	.\CHARACTER\PLAYER\TEX\	
00000094	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_148.MSH	.\CHARACTER\PLAYER\TEX\	
00000098	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_152.MSH	.\CHARACTER\PLAYER\TEX\	
0000009c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_156.MSH	.\CHARACTER\PLAYER\TEX\	
000000a0	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_160.MSH	.\CHARACTER\PLAYER\TEX\	
000000a4	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_164.MSH	.\CHARACTER\PLAYER\TEX\	
000000a8	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_168.MSH	.\CHARACTER\PLAYER\TEX\	
000000ab	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_171.MSH	.\CHARACTER\PLAYER\TEX\	
000000ac	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_172.MSH	.\CHARACTER\PLAYER\TEX\	
000000ae	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_174.MSH	.\CHARACTER\PLAYER\TEX\	
000000b0	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_176.MSH	.\CHARACTER\PLAYER\TEX\	
000000b3	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_179.MSH	.\CHARACTER\PLAYER\TEX\	
000000b4	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_180.MSH	.\CHARACTER\PLAYER\TEX\	
000000b7	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_183.MSH	.\CHARACTER\PLAYER\TEX\	
000000b8	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_184.MSH	.\CHARACTER\PLAYER\TEX\	
000000bb	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_187.MSH	.\CHARACTER\PLAYER\TEX\	
000000bc	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_188.MSH	.\CHARACTER\PLAYER\TEX\	
000000bf	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_191.MSH	.\CHARACTER\PLAYER\TEX\	
000000c0	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_192.MSH	.\CHARACTER\PLAYER\TEX\	
000000c3	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_195.MSH	.\CHARACTER\PLAYER\TEX\	
000000c4	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_196.MSH	.\CHARACTER\PLAYER\TEX\	
000000c7	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_199.MSH	.\CHARACTER\PLAYER\TEX\	
000000c8	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_200.MSH	.\CHARACTER\PLAYER\TEX\	
000000cc	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_204.MSH	.\CHARACTER\PLAYER\TEX\	
000000d0	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_208.MSH	.\CHARACTER\PLAYER\TEX\	
000000d4	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_212.MSH	.\CHARACTER\PLAYER\TEX\	
000000d8	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_216.MSH	.\CHARACTER\PLAYER\TEX\	
000000dc	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_220.MSH	.\CHARACTER\PLAYER\TEX\	
000000e0	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_224.MSH	.\CHARACTER\PLAYER\TEX\	
000000e4	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_228.MSH	.\CHARACTER\PLAYER\TEX\	
000000e7	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_231.MSH	.\CHARACTER\PLAYER\TEX\	
000000e8	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_232.MSH	.\CHARACTER\PLAYER\TEX\	
000000ec	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_236.MSH	.\CHARACTER\PLAYER\TEX\	
000000f0	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_240.MSH	.\CHARACTER\PLAYER\TEX\	
000000f3	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_243.MSH	.\CHARACTER\PLAYER\TEX\	
000000f4	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_244.MSH	.\CHARACTER\PLAYER\TEX\	
000000f5	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_245.MSH	.\CHARACTER\PLAYER\TEX\	
000000f6	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_246.MSH	.\CHARACTER\PLAYER\TEX\	
000000f7	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_247.MSH	.\CHARACTER\PLAYER\TEX\	
000000f8	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_248.MSH	.\CHARACTER\PLAYER\TEX\	
000000f9	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_249.MSH	.\CHARACTER\PLAYER\TEX\	
000000fa	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_250.MSH	.\CHARACTER\PLAYER\TEX\	
000000fb	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_251.MSH	.\CHARACTER\PLAYER\TEX\	
000000fc	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_252.MSH	.\CHARACTER\PLAYER\TEX\	
000000fd	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_253.MSH	.\CHARACTER\PLAYER\TEX\	
000000fe	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_HELMET_254.MSH	.\CHARACTER\PLAYER\TEX\	
00000300	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_000.MSH	.\CHARACTER\PLAYER\TEX\	
00000303	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_003.MSH	.\CHARACTER\PLAYER\TEX\	
00000304	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_004.MSH	.\CHARACTER\PLAYER\TEX\	
00000306	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_006.MSH	.\CHARACTER\PLAYER\TEX\	
00000307	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_007.MSH	.\CHARACTER\PLAYER\TEX\	
00000308	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_008.MSH	.\CHARACTER\PLAYER\TEX\	
0000030a	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_010.MSH	.\CHARACTER\PLAYER\TEX\	
0000030c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_012.MSH	.\CHARACTER\PLAYER\TEX\	
0000030d	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_013.MSH	.\CHARACTER\PLAYER\TEX\	
0000030e	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_014.MSH	.\CHARACTER\PLAYER\TEX\	
0000030f	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_015.MSH	.\CHARACTER\PLAYER\TEX\	
00000310	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_016.MSH	.\CHARACTER\PLAYER\TEX\	
00000314	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_020.MSH	.\CHARACTER\PLAYER\TEX\	
00000318	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_024.MSH	.\CHARACTER\PLAYER\TEX\	
0000031c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_028.MSH	.\CHARACTER\PLAYER\TEX\	
00000320	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_032.MSH	.\CHARACTER\PLAYER\TEX\	
00000324	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_036.MSH	.\CHARACTER\PLAYER\TEX\	
00000328	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_040.MSH	.\CHARACTER\PLAYER\TEX\	
0000032c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_044.MSH	.\CHARACTER\PLAYER\TEX\	
00000330	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_048.MSH	.\CHARACTER\PLAYER\TEX\	
00000334	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_052.MSH	.\CHARACTER\PLAYER\TEX\	
00000338	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_056.MSH	.\CHARACTER\PLAYER\TEX\	
0000033c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_060.MSH	.\CHARACTER\PLAYER\TEX\	
0000033f	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_063.MSH	.\CHARACTER\PLAYER\TEX\	
00000340	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_064.MSH	.\CHARACTER\PLAYER\TEX\	
00000344	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_068.MSH	.\CHARACTER\PLAYER\TEX\	
00000348	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_072.MSH	.\CHARACTER\PLAYER\TEX\	
0000034c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_076.MSH	.\CHARACTER\PLAYER\TEX\	
00000350	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_080.MSH	.\CHARACTER\PLAYER\TEX\	
00000354	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_084.MSH	.\CHARACTER\PLAYER\TEX\	
00000357	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_087.MSH	.\CHARACTER\PLAYER\TEX\	
00000358	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_088.MSH	.\CHARACTER\PLAYER\TEX\	
0000035c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_092.MSH	.\CHARACTER\PLAYER\TEX\	
00000360	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_096.MSH	.\CHARACTER\PLAYER\TEX\	
00000364	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_100.MSH	.\CHARACTER\PLAYER\TEX\	
00000368	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_104.MSH	.\CHARACTER\PLAYER\TEX\	
0000036c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_108.MSH	.\CHARACTER\PLAYER\TEX\	
00000370	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_112.MSH	.\CHARACTER\PLAYER\TEX\	
00000374	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_116.MSH	.\CHARACTER\PLAYER\TEX\	
00000378	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_120.MSH	.\CHARACTER\PLAYER\TEX\	
0000037c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_124.MSH	.\CHARACTER\PLAYER\TEX\	
00000380	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_128.MSH	.\CHARACTER\PLAYER\TEX\	
00000384	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_132.MSH	.\CHARACTER\PLAYER\TEX\	
00000388	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_136.MSH	.\CHARACTER\PLAYER\TEX\	
0000038c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_140.MSH	.\CHARACTER\PLAYER\TEX\	
00000390	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_144.MSH	.\CHARACTER\PLAYER\TEX\	
00000393	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_147.MSH	.\CHARACTER\PLAYER\TEX\	
00000394	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_148.MSH	.\CHARACTER\PLAYER\TEX\	
00000398	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_152.MSH	.\CHARACTER\PLAYER\TEX\	
0000039c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_156.MSH	.\CHARACTER\PLAYER\TEX\	
000003a0	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_160.MSH	.\CHARACTER\PLAYER\TEX\	
000003a4	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_164.MSH	.\CHARACTER\PLAYER\TEX\	
000003a8	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_168.MSH	.\CHARACTER\PLAYER\TEX\	
000003ab	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_171.MSH	.\CHARACTER\PLAYER\TEX\	
000003ac	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_172.MSH	.\CHARACTER\PLAYER\TEX\	
000003ae	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_174.MSH	.\CHARACTER\PLAYER\TEX\	
000003b0	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_176.MSH	.\CHARACTER\PLAYER\TEX\	
000003b3	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_179.MSH	.\CHARACTER\PLAYER\TEX\	
000003b4	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_180.MSH	.\CHARACTER\PLAYER\TEX\	
000003b7	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_183.MSH	.\CHARACTER\PLAYER\TEX\	
000003b8	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_184.MSH	.\CHARACTER\PLAYER\TEX\	
000003bb	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_187.MSH	.\CHARACTER\PLAYER\TEX\	
000003bc	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_188.MSH	.\CHARACTER\PLAYER\TEX\	
000003bf	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_191.MSH	.\CHARACTER\PLAYER\TEX\	
000003c0	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_192.MSH	.\CHARACTER\PLAYER\TEX\	
000003c3	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_195.MSH	.\CHARACTER\PLAYER\TEX\	
000003c4	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_196.MSH	.\CHARACTER\PLAYER\TEX\	
000003c7	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_199.MSH	.\CHARACTER\PLAYER\TEX\	
000003c8	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_200.MSH	.\CHARACTER\PLAYER\TEX\	
000003cc	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_204.MSH	.\CHARACTER\PLAYER\TEX\	
000003d0	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_208.MSH	.\CHARACTER\PLAYER\TEX\	
000003d4	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_212.MSH	.\CHARACTER\PLAYER\TEX\	
000003d8	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_216.MSH	.\CHARACTER\PLAYER\TEX\	
000003dc	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_220.MSH	.\CHARACTER\PLAYER\TEX\	
000003e0	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_224.MSH	.\CHARACTER\PLAYER\TEX\	
000003e4	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_228.MSH	.\CHARACTER\PLAYER\TEX\	
000003e7	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_231.MSH	.\CHARACTER\PLAYER\TEX\	
000003e8	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_232.MSH	.\CHARACTER\PLAYER\TEX\	
000003ec	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_236.MSH	.\CHARACTER\PLAYER\TEX\	
000003f0	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_240.MSH	.\CHARACTER\PLAYER\TEX\	
000003f4	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_244.MSH	.\CHARACTER\PLAYER\TEX\	
000003f8	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_248.MSH	.\CHARACTER\PLAYER\TEX\	
000003fc	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_LOWER_252.MSH	.\CHARACTER\PLAYER\TEX\	
00000500	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_000.MSH	.\CHARACTER\PLAYER\TEX\	
00000503	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_003.MSH	.\CHARACTER\PLAYER\TEX\	
00000504	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_004.MSH	.\CHARACTER\PLAYER\TEX\	
00000506	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_006.MSH	.\CHARACTER\PLAYER\TEX\	
00000507	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_007.MSH	.\CHARACTER\PLAYER\TEX\	
00000508	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_008.MSH	.\CHARACTER\PLAYER\TEX\	
0000050a	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_010.MSH	.\CHARACTER\PLAYER\TEX\	
0000050c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_012.MSH	.\CHARACTER\PLAYER\TEX\	
0000050d	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_013.MSH	.\CHARACTER\PLAYER\TEX\	
0000050e	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_014.MSH	.\CHARACTER\PLAYER\TEX\	
0000050f	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_015.MSH	.\CHARACTER\PLAYER\TEX\	
00000510	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_016.MSH	.\CHARACTER\PLAYER\TEX\	
00000514	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_020.MSH	.\CHARACTER\PLAYER\TEX\	
00000518	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_024.MSH	.\CHARACTER\PLAYER\TEX\	
0000051c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_028.MSH	.\CHARACTER\PLAYER\TEX\	
00000520	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_032.MSH	.\CHARACTER\PLAYER\TEX\	
00000524	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_036.MSH	.\CHARACTER\PLAYER\TEX\	
00000528	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_040.MSH	.\CHARACTER\PLAYER\TEX\	
0000052c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_044.MSH	.\CHARACTER\PLAYER\TEX\	
00000530	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_048.MSH	.\CHARACTER\PLAYER\TEX\	
00000534	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_052.MSH	.\CHARACTER\PLAYER\TEX\	
00000538	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_056.MSH	.\CHARACTER\PLAYER\TEX\	
0000053c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_060.MSH	.\CHARACTER\PLAYER\TEX\	
0000053f	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_063.MSH	.\CHARACTER\PLAYER\TEX\	
00000540	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_064.MSH	.\CHARACTER\PLAYER\TEX\	
00000544	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_068.MSH	.\CHARACTER\PLAYER\TEX\	
00000548	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_072.MSH	.\CHARACTER\PLAYER\TEX\	
0000054c	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_076.MSH	.\CHARACTER\PLAYER\TEX\	
00000550	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_080.MSH	.\CHARACTER\PLAYER\TEX\	
00000554	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_084.MSH	.\CHARACTER\PLAYER\TEX\	
00000557	00000000	.\CHARACTER\PLAYER\MESH\	BELMALE_ARMOR_SHOES_087.MSH	.\CHARACTER\PLAYER\TEX\	
