byte	byte	word	dword	ccode	string[32]	ccode	ccode	ccode	ccode	ccode	ccode	ccode	ccode	dword	string[32]	string[32]	string[32]	dword	xeh	xeh	xeh	xeh	xeh	xeh	xeh	xeh	xeh	xeh	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	hex	hex	hex	hex	hex	hex	hex	hex	hex	clcode	clcode	clcode	clcode	clcode	clcode	clcode	clcode	clcode	byte	byte	byte	byte	byte	byte	byte	byte	byte	byte	word	dword	string[1024]	END
Class	Grade	none	Count	Code	Code	Ch_Class1	Ch_Class2	Ch_Class3	Ch_Class4	Ch_Class5	Ch_Class6	Ch_Class7	Ch_Class8	Icon	some name	somename	EngName	Race	LinkSkill1	LinkSkill2	LinkSkill3	LinkSkill4	LinkSkill5	LinkSkill6	LinkSkill7	LinkSkill8	LinkSkill9	LinkSkill10	TrapMaxNum	BnsHP	BnsFP	BnsSP	MeleMastery	RangeMastery2	SpecialMastery	none	ShieldMastery	DefMastery	MakeMastery1	MakeMastery2	MakeMastery3	DarkYch	DarkExp	DarkEl	DarkMag	HolyYch	HolyExp	HolyEl	HolyMag	Fire1	Fire2	Fire3	Fire4	Aqua1	Aqua2	Aqua3	Aqua4	Soil1	Soil2	Soil3	Soil4	Wind1	Wind2	Wind3	Wind4	none	none	none	none	none	none	none	none	none	none	none	none	IsSelectReward	type1	type2	type3	type4	type5	type6	type7	type8	type9	Reward1	Reward2	Reward3	Reward4	Reward5	Reward6	Reward7	Reward8	Reward9	Amount1	Amount2	Amount3	Amount4	Amount5	Amount6	Amount7	Amount8	Amount9	nnone	none	ProfFeatures	desc
0	3	0	72	CWT6	CWT6	-1	-1	-1	-1	-1	-1	-1	-1	73	ДЪ¶уАь»з	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
0	3	0	73	CWT7	CWT7	-1	-1	-1	-1	-1	-1	-1	-1	74	ДЪ¶уАь»з	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
0	3	0	74	CWT8	CWT8	-1	-1	-1	-1	-1	-1	-1	-1	75	ДЪ¶уАь»з	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
1	0	0	75	CRB0	CRB0	CWF1	CWF2	CRF1	CRF2	CFF1	CFF2	CSF1	-1	36	ДЪ¶у·№АОАъ	Стрелок	RANGER	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16000000	0d000000	0d000000	0d000000	0d000000	ff000000	ff000000	ff000000	ff000000	iqccc00	ipchp00	ipcfp00	ipcsp00	ipchx00	-1	-1	-1	-1	10	50	99	50	50	-1	-1	-1	-1	0	0	0	Класс Стрелков специализируется на ведении дальнего боя и использовании дальнобойного оружия, такого как луки и пушки. Стрелки быстры и ловки, что уменьшает урон со стороны противника. После первого продвижения игрок может выбрать подходящий ему тип Стрелка. Тип Лучник специализируется на атаке, тип Охотник может укрываться и ставить ловушки.
1	1	0	76	CRF1	CRF1	CRS1	CRS2	-1	-1	-1	-1	-1	-1	37	ДЪ¶у·№АОАъ	Лучник	ARCHER	1	8F0C0	810C1	-1	-1	-1	-1	-1	-1	-1	-1	0	5	0	10	0	122286	0	0	0	34393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	06000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	iwbob30	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	Лучник предпочитает вести дальний бой. Большую часть классовых Умений он использует в сочетании именно с луком.
1	1	0	77	CRF2	CRF2	CRS2	CRS3	-1	-1	-1	-1	-1	-1	38	ДЪ¶у·№АОАъ	Охотник	HUNTER	1	8F0C3	8F0C4	8F0C5	-1	-1	-1	-1	-1	-1	-1	10	0	0	15	0	91714	0	0	0	51589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	06000000	1a000000	1a000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	iwfib30	tr00001	tr00001	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	0	0	0	По манере сражаться Охотник очень похож на Лучника, но, немного проигрывая на дальних дистанциях, более уверен в ближнем бою. Охотник также хороший разведчик.
1	2	0	78	CRS1	CRS1	-1	-1	-1	-1	-1	-1	-1	-1	39	ДЪ¶у·№АОАъ	Наемник	ADVENTURER	1	8F0C6	8F0C7	8100C	-1	-1	-1	-1	-1	-1	-1	0	10	0	15	0	944327	0	0	0	225350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0b000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ibbow48	-1	-1	-1	-1	-1	-1	-1	-1	254	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	Будучи опытным разведчиком, Наемник обладает исключительным зрением и восприятием. Наемники завоевали себе репутацию высококлассных Стрелков во время Войны Цветов.
1	2	0	79	CRS2	CRS2	-1	-1	-1	-1	-1	-1	-1	-1	40	ДЪ¶у·№АОАъ	Отступник	STEELER	1	8F0C9	8F0CA	8F0CB	8100C	-1	-1	-1	-1	-1	-1	0	5	15	5	0	826286	0	0	0	300467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0b000000	0b000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ibfir34	ibfir36	-1	-1	-1	-1	-1	-1	-1	254	254	-1	-1	-1	-1	-1	-1	-1	0	0	0	Отступники - группа еретиков, поступающих как им вздумается и не считающихся с Волей Дайсема. Ради собственной выгоды Отступник пойдет на все. Сам Епископ отлучил Отступников от благодати Дайсема.
1	2	0	80	CRS3	CRS3	-1	-1	-1	-1	-1	-1	-1	-1	41	ДЪ¶у·№АОАъ	Ассасин	ASSASSIN	1	800CC	8F0CD	8100C	-1	-1	-1	-1	-1	-1	-1	15	15	5	5	0	550857	0	0	0	450701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	06000000	1a000000	1a000000	1a000000	ff000000	ff000000	ff000000	ff000000	ff000000	iwdka40	tr00002	tr00002	tr00002	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	0	0	0	Ассасин – представитель секретной группы профессиональных убийц в лоне церкви Дайсема. Он убьет любого, на кого укажет его Бог. Ассасины обладают непревзойденными навыками скрытности, и еще никому не удавалось раскрыть их организацию.
1	2	0	81	CRS4	CRS4	-1	-1	-1	-1	-1	-1	-1	-1	42	ДЪ¶у·№АОАъ	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
1	3	0	82	CRT1	CRT1	-1	-1	-1	-1	-1	-1	-1	-1	83	ДЪ¶у·№АОАъ	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
1	3	0	83	CRT2	CRT2	-1	-1	-1	-1	-1	-1	-1	-1	84	ДЪ¶у·№АОАъ	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
1	3	0	84	CRT3	CRT3	-1	-1	-1	-1	-1	-1	-1	-1	85	ДЪ¶у·№АОАъ	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
1	3	0	85	CRT4	CRT4	-1	-1	-1	-1	-1	-1	-1	-1	86	ДЪ¶у·№АОАъ	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
1	3	0	86	CRT5	CRT5	-1	-1	-1	-1	-1	-1	-1	-1	87	ДЪ¶у·№АОАъ	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
1	3	0	87	CRT6	CRT6	-1	-1	-1	-1	-1	-1	-1	-1	88	ДЪ¶у·№АОАъ	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
1	3	0	88	CRT7	CRT7	-1	-1	-1	-1	-1	-1	-1	-1	89	ДЪ¶у·№АОАъ	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
1	3	0	89	CRT8	CRT8	-1	-1	-1	-1	-1	-1	-1	-1	90	ДЪ¶у·№АОАъ	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
2	0	0	90	CFB0	CFB0	CWF1	CWF2	CRF1	CRF2	CFF1	CFF2	CSF1	-1	43	ДЪ¶уБ¤ЅЕ°и	Колдун	SPIRITUALIST	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16000000	0d000000	0d000000	0d000000	06000000	0d000000	ff000000	ff000000	ff000000	iqccc00	ipchp00	ipcfp00	ipcsp00	iwsta00	ipchx00	-1	-1	-1	10	50	99	50	1	50	-1	-1	-1	0	0	0	Для победы над противником Колдуны полагаются на магию. Коритские Колдуны способны использовать все виды магии, за исключением тех, что практикуют Беллатийцы. После первого продвижения Колдун может стать Кастером или Вызывателем. Вызыватели могут вызывать Анимус, и они единственные, кто может использовать его.
2	1	0	91	CFF1	CFF1	CFS1	CFS2	-1	-1	-1	-1	-1	-1	44	ДЪ¶уБ¤ЅЕ°и	Маг	CASTER	1	8F13E	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	10000	0	0	0	10000	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	06000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	iwstb30	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	Тип Кастеров берет свое начало среди исследователей магии. Кастеры считаются наследственными колдунами. После Войны Цветов они стали агрессивнее, теперь они приобрели больше боевых качеств и активно используют Темные силы.
2	1	0	92	CFF2	CFF2	CFS2	CFS3	-1	-1	-1	-1	-1	-1	45	ДЪ¶уБ¤ЅЕ°и	Вызыватель	SUMMONER	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	5	0	0	0	5415000	0	0	0	0	0	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18000000	18000000	18000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ijccc01	ijccc02	ijccc03	-1	-1	-1	-1	-1	-1	254	254	254	-1	-1	-1	-1	-1	-1	0	0	2	Вызыватели специализируются на изучении и призвании Анимусов. Анимус - творение из другого мира, подвластное призвавшему его Вызывателю. Вызыватели используют также ряд боевых магических Умений и благословения.
2	2	0	93	CFS1	CFS1	-1	-1	-1	-1	-1	-1	-1	-1	46	ДЪ¶уБ¤ЅЕ°и	Чернокнижник	WARLOCK	1	8F144	8F145	81146	-1	-1	-1	-1	-1	-1	-1	0	15	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78262	117393	0	0	78262	117393	0	0	78262	117393	0	0	78262	117393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12000000	12000000	12000000	12000000	ff000000	ff000000	ff000000	ff000000	ff000000	icfha01	icfha02	icfha03	icfha04	-1	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	Маги - адепты наиболее эффективного использования магии. Маг способен обездвижить противника и лишить его сил атаковать. Только лучшие Кастеры становятся Магами.
2	2	0	94	CFS2	CFS2	-1	-1	-1	-1	-1	-1	-1	-1	47	ДЪ¶уБ¤ЅЕ°и	Темный жрец	DARKPRIEST	1	8F147	8F148	8F149	-1	-1	-1	-1	-1	-1	-1	0	15	10	0	0	0	0	0	0	0	0	0	0	58696	58696	0	0	0	0	0	0	78262	117393	0	0	78262	117393	0	0	78262	117393	0	0	78262	117393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12000000	12000000	12000000	12000000	12000000	12000000	ff000000	ff000000	ff000000	icaha03	icaha04	ictha03	ictha04	icwha03	icwha04	-1	-1	-1	0	0	0	0	0	0	-1	-1	-1	0	0	0	Темные Жрецы - правители святилища Дайсема. Эти элитарные Колдуны обладают огромным магическим потенциалом и учавствуют только в самых важных сражениях.
2	2	0	95	CFS3	CFS3	-1	-1	-1	-1	-1	-1	-1	-1	48	ДЪ¶уБ¤ЅЕ°и	Пастырь	GRAZIER	1	8F14A	8F14B	8F14C	8F14D	-1	-1	-1	-1	-1	-1	0	5	5	0	0	0	5518709	0	0	0	0	0	0	117393	117393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18000000	12000000	12000000	12000000	ff000000	ff000000	ff000000	ff000000	ff000000	ijccc04	icdhs01	icdhs02	icdhs03	-1	-1	-1	-1	-1	254	0	0	0	-1	-1	-1	-1	-1	0	0	2	Тип Пастырь объединяет экспертов в Вызывателей, достигших невиданных высот в призывании Анимусов и контроле над ними. Пастыри - могущественные Колдуны и эксперты в навыках благословения.
2	2	0	96	CFS4	CFS4	-1	-1	-1	-1	-1	-1	-1	-1	49	ДЪ¶уБ¤ЅЕ°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
2	3	0	97	CFT1	CFT1	-1	-1	-1	-1	-1	-1	-1	-1	98	ДЪ¶уБ¤ЅЕ°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
2	3	0	98	CFT2	CFT2	-1	-1	-1	-1	-1	-1	-1	-1	99	ДЪ¶уБ¤ЅЕ°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
2	3	0	99	CFT3	CFT3	-1	-1	-1	-1	-1	-1	-1	-1	100	ДЪ¶уБ¤ЅЕ°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
2	3	0	100	CFT4	CFT4	-1	-1	-1	-1	-1	-1	-1	-1	101	ДЪ¶уБ¤ЅЕ°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
2	3	0	101	CFT5	CFT5	-1	-1	-1	-1	-1	-1	-1	-1	102	ДЪ¶уБ¤ЅЕ°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
2	3	0	102	CFT6	CFT6	-1	-1	-1	-1	-1	-1	-1	-1	103	ДЪ¶уБ¤ЅЕ°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
2	3	0	103	CFT7	CFT7	-1	-1	-1	-1	-1	-1	-1	-1	104	ДЪ¶уБ¤ЅЕ°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
2	3	0	104	CFT8	CFT8	-1	-1	-1	-1	-1	-1	-1	-1	105	ДЪ¶уБ¤ЅЕ°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	_
3	0	0	105	CSB0	CSB0	CWF1	CWF2	CRF1	CRF2	CFF1	CFF2	CSF1	-1	50	ДЪ¶уЖЇјц°и	Специалист	SPECIALIST	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16000000	06000000	0f000000	0d000000	0d000000	0d000000	0d000000	ff000000	ff000000	iqccc00	iwmtc00	itttt00	ipchp00	ipcfp00	ipcsp00	ipchx00	-1	-1	10	1	254	50	99	50	50	-1	-1	0	0	56	Специалисты в большой степени производители, а не воины. Обычно Специалисты охотятся за монстрами лишь для того, чтобы добыть трофеи, которые они используют для производства высококачественного оружия и доспехов.
3	1	0	106	CSF1	CSF1	CSS1	-1	-1	-1	-1	-1	-1	-1	51	ДЪ¶уЖЇјц°и	Ремесленник	CRAFTSMAN	1	8F1BC	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	500	500	4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19000000	19000000	19000000	11000000	11000000	ff000000	ff000000	ff000000	ff000000	gtcc001	gtcc001	gtcc001	irgef01	irget01	-1	-1	-1	-1	254	254	254	6	6	-1	-1	-1	-1	0	0	56	Ремесленники специализируются на добыче и обработке материалов, производстве, а также усовершенствовании брони и вооружения. Ремесленники - не солдаты, но они стратегически важны для Альянса.
3	1	0	107	CSF2	CSF2	-1	-1	-1	-1	-1	-1	-1	-1	52	ДЪ¶уЖЇјц°и	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	ff000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	56	_
3	2	0	108	CSS1	CSS1	-1	-1	-1	-1	-1	-1	-1	-1	52	ДЪ¶уЖЇјц°и	Артизан	ARTIST	1	8F1C2	8F1C3	-1	-1	-1	-1	-1	-1	-1	-1	0	15	0	0	0	0	0	0	0	180280	600	600	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0a000000	11000000	11000000	11000000	11000000	ff000000	ff000000	ff000000	ff000000	iaxxx09	irgef03	irgea03	irget03	irgew03	-1	-1	-1	-1	1	10	10	10	10	-1	-1	-1	-1	0	0	58	Мастер - талантливый ремесленник. Этот Тип отвечает за поставку амуниции армии Альянса. Мастер проводит много времени над созданием практичного и эффективного оружия. Также использует базовые боевые Умения.
