string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	float	float	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	string[64]	dword	dword	END
iaaaa64	1	40083F	47	Усиленная Гарнитура Земли Гамма(1)	8	0	10	00001	1	-1	0	1	80	0	0	0	0	1600	0	1	0	0	3	3	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaaa64	0	0	
iaaaa65	1	400840	47	Усиленная Гарнитура Земли Бета	8	0	10	00001	1	-1	0	1	80	0	0	0	0	1600	0	1	0	0	3	3	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaaa65	0	0	
iaaaa66	1	400841	47	Усиленная Гарнитура Земли Сигма(3)	8	0	10	00001	1	-1	0	1	80	0	0	0	0	1600	0	1	0	0	3	3	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaaa66	0	0	
iaaaa67	1	400842	47	Усиленная Гарнитура Земли Дельта	8	0	10	00001	1	-1	0	1	80	0	0	0	0	1600	0	1	0	0	3	3	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaaa67	0	0	
iaaaa68	1	400843	47	Усиленная Гарнитура Земли Эта(5)	8	0	10	00001	1	-1	0	1	80	0	0	0	0	1600	0	1	0	0	3	3	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaaa68	0	0	
iaaaa69	1	400844	47	Усиленная Гарнитура Земли Тета	8	0	10	00001	1	-1	0	1	80	0	0	0	0	1600	0	1	0	0	3	3	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaaa69	0	0	
iaaaa70	1	400845	47	Усиленная Гарнитура Земли Гамма(7)	8	0	10	00001	1	-1	0	1	80	0	0	0	0	1600	0	1	0	0	4	4	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaaa70	0	0	
iaaaa71	1	400846	51	Отражающая Гарнитура Земли Гамма(1)	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	0	2	0	1	0,300000012	0	0	0	0	0	0	1	1	1	1	1	tiaaaa71	0	0	
iaaaa72	1	400847	51	Отражающая Гарнитура Земли Бета	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	0	2	0	1	0,300000012	0	0	0	0	0	0	1	1	1	1	1	tiaaaa72	0	0	
iaaaa73	1	400848	51	Отражающая Гарнитура Земли Сигма(3)	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	0	3	0	1	0,300000012	0	0	0	0	0	0	1	1	1	1	1	tiaaaa73	0	0	
iaaaa74	1	400849	51	Отражающая Гарнитура Земли Дельта	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	0	4	0	1	0,5	0	0	0	0	0	0	1	1	1	1	1	tiaaaa74	0	0	
iaaaa75	1	40084A	51	Отражающая Гарнитура Земли Эта(5)	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	0	4	0	1	0,5	0	0	0	0	0	0	1	1	1	1	1	tiaaaa75	0	0	
iaaaa76	1	40084B	51	Отражающая Гарнитура Земли Тета	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	0	5	0	1	0,5	0	0	0	0	0	0	1	1	1	1	1	tiaaaa76	0	0	
iaaaa77	1	40084C	51	Отражающая Гарнитура Земли Гамма(7)	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	0	7	0	1	0,5	0	0	0	0	0	0	1	1	1	1	1	tiaaaa77	0	0	
iaaaa78	1	40084D	49	Отражающая Гарнитура Огня Гамма(1)	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	2	0	0	0	2	-0,050000001	0	0	0	0	0	0	1	1	1	1	1	tiaaaa78	0	0	
iaaaa79	1	40084E	49	Отражающая Гарнитура Огня Бета	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	2	0	0	0	2	-0,050000001	0	0	0	0	0	0	1	1	1	1	1	tiaaaa79	0	0	
iaaaa80	1	40084F	49	Отражающая Гарнитура Огня Сигма(3)	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	3	0	0	0	2	-0,079999998	0	0	0	0	0	0	1	1	1	1	1	tiaaaa80	0	0	
iaaaa81	1	400850	49	Отражающая Гарнитура Огня Дельта	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	4	0	0	0	2	-0,100000001	0	0	0	0	0	0	1	1	1	1	1	tiaaaa81	0	0	
iaaaa82	1	400851	49	Отражающая Гарнитура Огня Эта(5)	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	4	0	0	0	2	-0,050000001	0	0	0	0	0	0	1	1	1	1	1	tiaaaa82	0	0	
iaaaa83	1	400852	49	Отражающая Гарнитура Огня Тета	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	5	0	0	0	2	-0,079999998	0	0	0	0	0	0	1	1	1	1	1	tiaaaa83	0	0	
iaaaa84	1	400853	49	Отражающая Гарнитура Огня Гамма(7)	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	7	0	0	0	2	-0,100000001	0	0	0	0	0	0	1	1	1	1	1	tiaaaa84	0	0	
iaaaa85	1	400854	52	Отражающая Гарнитура Ветра Гамма(1)	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	0	0	2	4	5	0	0	0	0	0	0	1	1	1	1	1	tiaaaa85	0	0	
iaaaa86	1	400855	52	Отражающая Гарнитура Ветра Бета	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	0	0	2	4	5	0	0	0	0	0	0	1	1	1	1	1	tiaaaa86	0	0	
iaaaa87	1	400856	52	Отражающая Гарнитура Ветра Сигма(3)	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	0	0	3	4	5	0	0	0	0	0	0	1	1	1	1	1	tiaaaa87	0	0	
iaaaa88	1	400857	52	Отражающая Гарнитура Ветра Дельта	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	0	0	4	4	10	0	0	0	0	0	0	1	1	1	1	1	tiaaaa88	0	0	
iaaaa89	1	400858	52	Отражающая Гарнитура Ветра Эта(5)	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	0	0	4	4	10	0	0	0	0	0	0	1	1	1	1	1	tiaaaa89	0	0	
iaaaa90	1	400859	52	Отражающая Гарнитура Ветра Тета	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	0	0	5	4	10	0	0	0	0	0	0	1	1	1	1	1	tiaaaa90	0	0	
iaaaa91	1	40085A	52	Отражающая Гарнитура Ветра Гамма(7)	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	0	0	7	4	10	0	0	0	0	0	0	1	1	1	1	1	tiaaaa91	0	0	
iaaaa92	1	40085B	50	Отражающая Гарнитура Воды Гамма(1)	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	2	0	0	7	0,050000001	0	0	0	0	0	0	1	1	1	1	1	tiaaaa92	0	0	
iaaaa93	1	40085C	50	Отражающая Гарнитура Воды Бета	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	2	0	0	7	0,050000001	0	0	0	0	0	0	1	1	1	1	1	tiaaaa93	0	0	
iaaaa94	1	40085D	50	Отражающая Гарнитура Воды Сигма(3)	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	3	0	0	7	0,079999998	0	0	0	0	0	0	1	1	1	1	1	tiaaaa94	0	0	
iaaaa95	1	40085E	50	Отражающая Гарнитура Воды Дельта	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	4	0	0	7	0,100000001	0	0	0	0	0	0	1	1	1	1	1	tiaaaa95	0	0	
iaaaa96	1	40085F	50	Отражающая Гарнитура Воды Эта(5)	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	4	0	0	7	0,050000001	0	0	0	0	0	0	1	1	1	1	1	tiaaaa96	0	0	
iaaaa97	1	400860	50	Отражающая Гарнитура Воды Тета	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	5	0	0	7	0,079999998	0	0	0	0	0	0	1	1	1	1	1	tiaaaa97	0	0	
iaaaa98	1	400861	50	Отражающая Гарнитура Воды Гамма(7)	8	0	10	00001	1	-1	0	1	100	0	0	0	0	2000	0	1	0	7	0	0	7	0,100000001	0	0	0	0	0	0	1	1	1	1	1	tiaaaa98	0	0	
iaaaa99	1	400862	56	Пылающая Гарнитура Ветра Гамма(1)	8	0	10	00001	1	-1	0	1	120	0	0	0	0	2400	0	1	0	0	0	0	10	1	0	0	0	0	0	0	1	1	1	1	1	tiaaaa99	0	0	
iaaab01	1	400863	56	Пылающая Гарнитура Ветра Бета	8	0	10	00001	1	-1	0	1	120	0	0	0	0	2400	0	1	0	0	0	1	10	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab01	0	0	
iaaab02	1	400864	56	Пылающая Гарнитура Ветра Сигма(3)	8	0	10	00001	1	-1	0	1	120	0	0	0	0	2400	0	1	0	0	0	2	10	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab02	0	0	
iaaab03	1	400865	56	Пылающая Гарнитура Ветра Дельта	8	0	10	00001	1	-1	0	1	120	0	0	0	0	2400	0	1	0	0	0	2	10	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab03	0	0	
iaaab04	1	400866	56	Пылающая Гарнитура Ветра Эта(5)	8	0	10	00001	1	-1	0	1	120	0	0	0	0	2400	0	1	0	0	0	3	10	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab04	0	0	
iaaab05	1	400867	56	Пылающая Гарнитура Ветра Тета	8	0	10	00001	1	-1	0	1	120	0	0	0	0	2400	0	1	0	0	0	3	10	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab05	0	0	
iaaab06	1	400868	56	Пылающая Гарнитура Ветра Гамма(7)	8	0	10	00001	1	-1	0	1	120	0	0	0	0	2400	0	1	0	0	0	4	10	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab06	0	0	
iaaab07	1	400869	54	Пылающая Гарнитура Воды Гамма(1)	8	0	10	00001	1	-1	0	1	120	0	0	0	0	2400	0	1	0	3	3	0	10	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab07	0	0	
iaaab08	1	40086A	54	Пылающая Гарнитура Воды Бета	8	0	10	00001	1	-1	0	1	120	0	0	0	0	2400	0	1	0	3	3	0	10	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab08	0	0	
iaaab09	1	40086B	54	Пылающая Гарнитура Воды Сигма(3)	8	0	10	00001	1	-1	0	1	120	0	0	0	0	2400	0	1	0	3	3	0	10	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab09	0	0	
iaaab10	1	40086C	54	Пылающая Гарнитура Воды Дельта	8	0	10	00001	1	-1	0	1	120	0	0	0	0	2400	0	1	0	3	3	0	10	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab10	0	0	
iaaab11	1	40086D	54	Пылающая Гарнитура Воды Эта(5)	8	0	10	00001	1	-1	0	1	120	0	0	0	0	2400	0	1	0	3	3	0	10	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab11	0	0	
iaaab12	1	40086E	54	Пылающая Гарнитура Воды Тета	8	0	10	00001	1	-1	0	1	120	0	0	0	0	2400	0	1	0	3	3	0	10	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab12	0	0	
iaaab13	1	40086F	54	Пылающая Гарнитура Воды Гамма(7)	8	0	10	00001	1	-1	0	1	120	0	0	0	0	2400	0	1	0	4	4	0	10	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab13	0	0	
iaaab14	1	400870	57	Силовая Гарнитура Огня Гамма(1)	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	1	0	0	0	8	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab14	0	0	
iaaab15	1	400871	57	Силовая Гарнитура Огня Бета	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	2	0	0	0	8	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab15	0	0	
iaaab16	1	400872	57	Силовая Гарнитура Огня Сигма(3)	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	2	0	0	0	8	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab16	0	0	
iaaab17	1	400873	57	Силовая Гарнитура Огня Дельта	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	3	0	0	0	8	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab17	0	0	
iaaab18	1	400874	57	Силовая Гарнитура Огня Эта(5)	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	3	0	0	0	8	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab18	0	0	
iaaab19	1	400875	57	Силовая Гарнитура Огня Тета	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	4	0	0	0	8	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab19	0	0	
iaaab20	1	400876	57	Силовая Гарнитура Огня Гамма(7)	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	5	0	0	0	8	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab20	0	0	
iaaab21	1	400877	58	Силовая Гарнитура Воды Гамма(1)	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	0	3	3	0	7	0,050000001	0	0	0	0	0	0	1	1	1	1	1	tiaaab21	0	0	
iaaab22	1	400878	58	Силовая Гарнитура Воды Бета	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	0	4	3	0	7	0,050000001	0	0	0	0	0	0	1	1	1	1	1	tiaaab22	0	0	
iaaab23	1	400879	58	Силовая Гарнитура Воды Сигма(3)	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	0	3	4	0	7	0,079999998	0	0	0	0	0	0	1	1	1	1	1	tiaaab23	0	0	
iaaab24	1	40087A	58	Силовая Гарнитура Воды Дельта	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	0	4	4	0	7	0,100000001	0	0	0	0	0	0	1	1	1	1	1	tiaaab24	0	0	
iaaab25	1	40087B	58	Силовая Гарнитура Воды Эта(5)	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	0	4	4	0	7	0,050000001	0	0	0	0	0	0	1	1	1	1	1	tiaaab25	0	0	
iaaab26	1	40087C	58	Силовая Гарнитура Воды Тета	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	0	4	4	0	7	0,079999998	0	0	0	0	0	0	1	1	1	1	1	tiaaab26	0	0	
iaaab27	1	40087D	58	Силовая Гарнитура Воды Гамма(7)	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	0	5	5	0	7	0,100000001	0	0	0	0	0	0	1	1	1	1	1	tiaaab27	0	0	
iaaab28	1	40087E	57	Полная Гарнитура Огня Гамма(1)	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	3	0	0	3	8	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab28	0	0	
iaaab29	1	40087F	57	Полная Гарнитура Огня Бета	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	4	0	0	3	8	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab29	0	0	
iaaab30	1	400880	57	Полная Гарнитура Огня Сигма(3)	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	3	0	0	4	8	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab30	0	0	
iaaab31	1	400881	57	Полная Гарнитура Огня Дельта	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	4	0	0	4	8	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab31	0	0	
iaaab32	1	400882	57	Полная Гарнитура Огня Эта(5)	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	4	0	0	4	8	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab32	0	0	
iaaab33	1	400883	57	Полная Гарнитура Огня Тета	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	4	0	0	4	8	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab33	0	0	
iaaab34	1	400884	57	Полная Гарнитура Огня Гамма(7)	8	0	10	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	5	0	0	5	8	1	0	0	0	0	0	0	1	1	1	1	1	tiaaab34	0	0	
iaaab35	1	400885	57	Стихийная Обычная Гарнитура(Rare1-1)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	2	3	3	1	0,300000012	0	0	0	0	0	0	1	1	1	1	1	tiaaab35	0	0	
iaaab36	1	400886	58	Стихийная Обычная Гарнитура(Rare1-2)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	4	2	3	1	0,300000012	0	0	0	0	0	0	1	1	1	1	1	tiaaab36	0	0	
iaaab37	1	400887	59	Стихийная Обычная Гарнитура(Rare1-3)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	4	2	1	0,300000012	0	0	0	0	0	0	1	1	1	1	1	tiaaab37	0	0	
iaaab38	1	400888	60	Стихийная Обычная Гарнитура(Rare1-4)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	2	3	3	4	1	0,300000012	0	0	0	0	0	0	1	1	1	1	1	tiaaab38	0	0	
iaaab39	1	400889	57	Стихийная Обычная Гарнитура(Rare1-5)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	2	2	2	2	1	0,400000006	0	0	0	0	0	0	1	1	1	1	1	tiaaab39	0	0	
iaaab40	1	40088A	58	Стихийная Обычная Гарнитура(Rare1-6)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	1	0,400000006	0	0	0	0	0	0	1	1	1	1	1	tiaaab40	0	0	
iaaab41	1	40088B	59	Стихийная Обычная Гарнитура(Rare1-7)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	1	0,400000006	0	0	0	0	0	0	1	1	1	1	1	tiaaab41	0	0	
iaaab42	1	40088C	60	Стихийная Обычная Гарнитура(Rare1-8)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	1	0,5	0	0	0	0	0	0	1	1	1	1	1	tiaaab42	0	0	
iaaab43	1	40088D	57	Стихийная Пластичная Гарнитура(Rare1-1)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	2	3	3	6	0,100000001	4	5	0	0	0	0	1	1	1	1	1	tiaaab43	0	0	
iaaab44	1	40088E	58	Стихийная Пластичная Гарнитура(Rare1-2)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	4	2	3	6	0,150000006	4	10	0	0	0	0	1	1	1	1	1	tiaaab44	0	0	
iaaab45	1	40088F	59	Стихийная Пластичная Гарнитура(Rare1-3)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	4	2	6	0,150000006	4	10	0	0	0	0	1	1	1	1	1	tiaaab45	0	0	
iaaab46	1	400890	60	Стихийная Пластичная Гарнитура(Rare1-4)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	2	3	3	4	6	0,150000006	4	10	0	0	0	0	1	1	1	1	1	tiaaab46	0	0	
iaaab47	1	400891	57	Стихийная Пластичная Гарнитура(Rare1-5)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	2	2	2	2	6	0,200000003	4	15	0	0	0	0	1	1	1	1	1	tiaaab47	0	0	
iaaab48	1	400892	58	Стихийная Пластичная Гарнитура(Rare1-6)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	6	0,200000003	4	15	0	0	0	0	1	1	1	1	1	tiaaab48	0	0	
iaaab49	1	400893	59	Стихийная Пластичная Гарнитура(Rare1-7)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	6	0,200000003	4	15	0	0	0	0	1	1	1	1	1	tiaaab49	0	0	
iaaab50	1	400894	60	Стихийная Пластичная Гарнитура(Rare1-8)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	6	0,25	4	20	0	0	0	0	1	1	1	1	1	tiaaab50	0	0	
iaaab51	1	400895	57	Стихийная Отражающая Гарнитура(Rare1-1)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	2	3	3	6	0,100000001	7	0,100000001	0	0	0	0	1	1	1	1	1	tiaaab51	0	0	
iaaab52	1	400896	58	Стихийная Отражающая Гарнитура(Rare1-2)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	4	2	3	6	0,150000006	7	0,150000006	0	0	0	0	1	1	1	1	1	tiaaab52	0	0	
iaaab53	1	400897	59	Стихийная Отражающая Гарнитура(Rare1-3)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	4	2	6	0,150000006	7	0,150000006	0	0	0	0	1	1	1	1	1	tiaaab53	0	0	
iaaab54	1	400898	60	Стихийная Отражающая Гарнитура(Rare1-4)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	2	3	3	4	6	0,150000006	7	0,150000006	0	0	0	0	1	1	1	1	1	tiaaab54	0	0	
iaaab55	1	400899	57	Стихийная Отражающая Гарнитура(Rare1-5)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	2	2	2	2	6	0,200000003	7	0,200000003	0	0	0	0	1	1	1	1	1	tiaaab55	0	0	
iaaab56	1	40089A	58	Стихийная Отражающая Гарнитура(Rare1-6)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	6	0,200000003	7	0,200000003	0	0	0	0	1	1	1	1	1	tiaaab56	0	0	
iaaab57	1	40089B	59	Стихийная Отражающая Гарнитура(Rare1-7)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	6	0,200000003	7	0,200000003	0	0	0	0	1	1	1	1	1	tiaaab57	0	0	
iaaab58	1	40089C	60	Стихийная Отражающая Гарнитура(Rare1-8)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	6	0,25	7	0,25	0	0	0	0	1	1	1	1	1	tiaaab58	0	0	
iaaab59	1	40089D	57	Стихийная Силовая Гарнитура(Rare1-1)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	2	3	3	6	0,100000001	8	1	0	0	0	0	1	1	1	1	1	tiaaab59	0	0	
iaaab60	1	40089E	58	Стихийная Силовая Гарнитура(Rare1-2)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	4	2	3	6	0,150000006	8	1	0	0	0	0	1	1	1	1	1	tiaaab60	0	0	
iaaab61	1	40089F	59	Стихийная Силовая Гарнитура(Rare1-3)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	4	2	6	0,150000006	8	1	0	0	0	0	1	1	1	1	1	tiaaab61	0	0	
iaaab62	1	4008A0	60	Стихийная Силовая Гарнитура(Rare1-4)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	2	3	3	4	6	0,150000006	8	1	0	0	0	0	1	1	1	1	1	tiaaab62	0	0	
iaaab63	1	4008A1	57	Стихийная Силовая Гарнитура(Rare1-5)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	2	2	2	2	6	0,200000003	8	1	0	0	0	0	1	1	1	1	1	tiaaab63	0	0	
iaaab64	1	4008A2	58	Стихийная Силовая Гарнитура(Rare1-6)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	6	0,200000003	8	1	0	0	0	0	1	1	1	1	1	tiaaab64	0	0	
iaaab65	1	4008A3	59	Стихийная Силовая Гарнитура(Rare1-7)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	6	0,200000003	8	1	0	0	0	0	1	1	1	1	1	tiaaab65	0	0	
iaaab66	1	4008A4	60	Стихийная Силовая Гарнитура(Rare1-8)	8	0	10	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	6	0,25	8	1	0	0	0	0	1	1	1	1	1	tiaaab66	0	0	
iaapc01	1	4008A5	211	Амулет для использования в клубах.	8	0	10	00001	1	-1	0	1	0	0	0	0	0	0	0	1	4	4	4	4	6	0,25	0	0	0	0	0	0	1	0	0	0	1	tiaapc01	0	0	
iaapc02	1	4008A6	212	Амулет для использования в клубах.	8	0	10	00001	1	-1	0	1	0	0	0	0	0	0	0	1	4	4	4	4	7	0,25	0	0	0	0	0	0	1	0	0	0	1	tiaapc02	0	0	
iaapc03	1	4008A7	213	Амулет для использования в клубах.	8	0	10	00001	1	-1	0	1	0	0	0	0	0	0	0	1	4	4	4	4	4	20	0	0	0	0	0	0	1	0	0	0	1	tiaapc03	0	0	
iaaab70	0	4008A8	0	Гарнитура Империи169	8	0	10	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaab70	0	0	
iaaab71	0	4008A9	0	Гарнитура Империи170	8	0	10	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaab71	0	0	
iaaab72	0	4008AA	0	Гарнитура Империи171	8	0	10	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaab72	0	0	
iaaab73	0	4008AB	0	Гарнитура Империи172	8	0	10	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaab73	0	0	
iaaab74	0	4008AC	0	Гарнитура Империи173	8	0	10	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaab74	0	0	
iaaab75	0	4008AD	0	Гарнитура Империи174	8	0	10	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaab75	0	0	
iaaab76	0	4008AE	0	Гарнитура Империи175	8	0	10	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaab76	0	0	
iaaab77	0	4008AF	0	Гарнитура Империи176	8	0	10	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaab77	0	0	
iaaab78	0	4008B0	0	Гарнитура Империи177	8	0	10	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaab78	0	0	
iaaab79	0	4008B1	0	Гарнитура Империи178	8	0	10	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaab79	0	0	
iaaab80	0	4008B2	0	Гарнитура Империи179	8	0	10	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaab80	0	0	
iaaab81	0	4008B3	0	Гарнитура Империи180	8	0	10	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaab81	0	0	
iaaab82	0	4008B4	0	Гарнитура Империи181	8	0	10	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiaaab82	0	0	
