clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	dword	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	word	word	word	word	dword	END
iaaaa74	Отражающая Гарнитура Земли Дельта	400849	51	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	585	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0,5	0	0	0	0	0	0	0	4	0	0	
iaaaa75	Отражающая Гарнитура Земли Эта(5)	40084A	51	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	586	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0,5	0	0	0	0	0	0	0	4	0	0	
iaaaa76	Отражающая Гарнитура Земли Тета	40084B	51	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	587	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0,5	0	0	0	0	0	0	0	5	0	0	
iaaaa77	Отражающая Гарнитура Земли Гамма(7)	40084C	51	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	588	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0,5	0	0	0	0	0	0	0	7	0	0	
iaaaa78	Отражающая Гарнитура Огня Гамма(1)	40084D	49	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	589	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	-0,050000001	0	0	0	0	0	2	0	0	0	0	
iaaaa79	Отражающая Гарнитура Огня Бета	40084E	49	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	590	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	-0,050000001	0	0	0	0	0	2	0	0	0	0	
iaaaa80	Отражающая Гарнитура Огня Сигма(3)	40084F	49	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	591	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	-0,079999998	0	0	0	0	0	3	0	0	0	0	
iaaaa81	Отражающая Гарнитура Огня Дельта	400850	49	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	592	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	-0,100000001	0	0	0	0	0	4	0	0	0	0	
iaaaa82	Отражающая Гарнитура Огня Эта(5)	400851	49	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	593	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	-0,050000001	0	0	0	0	0	4	0	0	0	0	
iaaaa83	Отражающая Гарнитура Огня Тета	400852	49	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	594	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	-0,079999998	0	0	0	0	0	5	0	0	0	0	
iaaaa84	Отражающая Гарнитура Огня Гамма(7)	400853	49	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	595	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	-0,100000001	0	0	0	0	0	7	0	0	0	0	
iaaaa85	Отражающая Гарнитура Ветра Гамма(1)	400854	52	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	596	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	
iaaaa86	Отражающая Гарнитура Ветра Бета	400855	52	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	597	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	
iaaaa87	Отражающая Гарнитура Ветра Сигма(3)	400856	52	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	598	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	
iaaaa88	Отражающая Гарнитура Ветра Дельта	400857	52	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	599	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	4	0	
iaaaa89	Отражающая Гарнитура Ветра Эта(5)	400858	52	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	600	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	4	0	
iaaaa90	Отражающая Гарнитура Ветра Тета	400859	52	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	601	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	5	0	
iaaaa91	Отражающая Гарнитура Ветра Гамма(7)	40085A	52	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	602	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	7	0	
iaaaa92	Отражающая Гарнитура Воды Гамма(1)	40085B	50	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	603	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,050000001	0	0	0	0	0	0	2	0	0	0	
iaaaa93	Отражающая Гарнитура Воды Бета	40085C	50	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	604	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,050000001	0	0	0	0	0	0	2	0	0	0	
iaaaa94	Отражающая Гарнитура Воды Сигма(3)	40085D	50	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	605	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,079999998	0	0	0	0	0	0	3	0	0	0	
iaaaa95	Отражающая Гарнитура Воды Дельта	40085E	50	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	606	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,100000001	0	0	0	0	0	0	4	0	0	0	
iaaaa96	Отражающая Гарнитура Воды Эта(5)	40085F	50	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	607	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,050000001	0	0	0	0	0	0	4	0	0	0	
iaaaa97	Отражающая Гарнитура Воды Тета	400860	50	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	608	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,079999998	0	0	0	0	0	0	5	0	0	0	
iaaaa98	Отражающая Гарнитура Воды Гамма(7)	400861	50	00001	10	1	0	100	0	0	0	0	2000	1	1	1	1	609	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,100000001	0	0	0	0	0	0	7	0	0	0	
iaaaa99	Пылающая Гарнитура Ветра Гамма(1)	400862	56	00001	10	1	0	120	0	0	0	0	2400	1	1	1	1	610	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
iaaab01	Пылающая Гарнитура Ветра Бета	400863	56	00001	10	1	0	120	0	0	0	0	2400	1	1	1	1	611	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	
iaaab02	Пылающая Гарнитура Ветра Сигма(3)	400864	56	00001	10	1	0	120	0	0	0	0	2400	1	1	1	1	612	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	
iaaab03	Пылающая Гарнитура Ветра Дельта	400865	56	00001	10	1	0	120	0	0	0	0	2400	1	1	1	1	613	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	
iaaab04	Пылающая Гарнитура Ветра Эта(5)	400866	56	00001	10	1	0	120	0	0	0	0	2400	1	1	1	1	614	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	
iaaab05	Пылающая Гарнитура Ветра Тета	400867	56	00001	10	1	0	120	0	0	0	0	2400	1	1	1	1	615	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	
iaaab06	Пылающая Гарнитура Ветра Гамма(7)	400868	56	00001	10	1	0	120	0	0	0	0	2400	1	1	1	1	616	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	
iaaab07	Пылающая Гарнитура Воды Гамма(1)	400869	54	00001	10	1	0	120	0	0	0	0	2400	1	1	1	1	617	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	0	0	
iaaab08	Пылающая Гарнитура Воды Бета	40086A	54	00001	10	1	0	120	0	0	0	0	2400	1	1	1	1	618	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	0	0	
iaaab09	Пылающая Гарнитура Воды Сигма(3)	40086B	54	00001	10	1	0	120	0	0	0	0	2400	1	1	1	1	619	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	0	0	
iaaab10	Пылающая Гарнитура Воды Дельта	40086C	54	00001	10	1	0	120	0	0	0	0	2400	1	1	1	1	620	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	0	0	
iaaab11	Пылающая Гарнитура Воды Эта(5)	40086D	54	00001	10	1	0	120	0	0	0	0	2400	1	1	1	1	621	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	0	0	
iaaab12	Пылающая Гарнитура Воды Тета	40086E	54	00001	10	1	0	120	0	0	0	0	2400	1	1	1	1	622	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	0	0	
iaaab13	Пылающая Гарнитура Воды Гамма(7)	40086F	54	00001	10	1	0	120	0	0	0	0	2400	1	1	1	1	623	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	1	0	0	0	0	0	0	4	4	0	0	
iaaab14	Силовая Гарнитура Огня Гамма(1)	400870	57	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	624	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	
iaaab15	Силовая Гарнитура Огня Бета	400871	57	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	625	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	
iaaab16	Силовая Гарнитура Огня Сигма(3)	400872	57	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	626	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	
iaaab17	Силовая Гарнитура Огня Дельта	400873	57	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	627	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	
iaaab18	Силовая Гарнитура Огня Эта(5)	400874	57	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	628	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	
iaaab19	Силовая Гарнитура Огня Тета	400875	57	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	629	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	
iaaab20	Силовая Гарнитура Огня Гамма(7)	400876	57	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	630	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	
iaaab21	Силовая Гарнитура Воды Гамма(1)	400877	58	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	631	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,050000001	0	0	0	0	0	0	3	3	0	0	
iaaab22	Силовая Гарнитура Воды Бета	400878	58	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	632	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,050000001	0	0	0	0	0	0	4	3	0	0	
iaaab23	Силовая Гарнитура Воды Сигма(3)	400879	58	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	633	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,079999998	0	0	0	0	0	0	3	4	0	0	
iaaab24	Силовая Гарнитура Воды Дельта	40087A	58	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	634	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,100000001	0	0	0	0	0	0	4	4	0	0	
iaaab25	Силовая Гарнитура Воды Эта(5)	40087B	58	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	635	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,050000001	0	0	0	0	0	0	4	4	0	0	
iaaab26	Силовая Гарнитура Воды Тета	40087C	58	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	636	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,079999998	0	0	0	0	0	0	4	4	0	0	
iaaab27	Силовая Гарнитура Воды Гамма(7)	40087D	58	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	637	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,100000001	0	0	0	0	0	0	5	5	0	0	
iaaab28	Полная Гарнитура Огня Гамма(1)	40087E	57	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	638	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	3	0	
iaaab29	Полная Гарнитура Огня Бета	40087F	57	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	639	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	3	0	
iaaab30	Полная Гарнитура Огня Сигма(3)	400880	57	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	640	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	4	0	
iaaab31	Полная Гарнитура Огня Дельта	400881	57	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	641	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	4	0	
iaaab32	Полная Гарнитура Огня Эта(5)	400882	57	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	642	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	4	0	
iaaab33	Полная Гарнитура Огня Тета	400883	57	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	643	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	4	0	
iaaab34	Полная Гарнитура Огня Гамма(7)	400884	57	00001	10	1	0	150	0	0	0	0	3000	1	1	1	1	644	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	5	0	
iaaab35	Стихийная Обычная Гарнитура(Rare1-1)	400885	57	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	645	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0,300000012	0	0	0	0	0	4	2	3	3	0	
iaaab36	Стихийная Обычная Гарнитура(Rare1-2)	400886	58	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	646	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0,300000012	0	0	0	0	0	3	4	2	3	0	
iaaab37	Стихийная Обычная Гарнитура(Rare1-3)	400887	59	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	647	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0,300000012	0	0	0	0	0	3	3	4	2	0	
iaaab38	Стихийная Обычная Гарнитура(Rare1-4)	400888	60	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	648	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0,300000012	0	0	0	0	0	2	3	3	4	0	
iaaab39	Стихийная Обычная Гарнитура(Rare1-5)	400889	57	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	649	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0,400000006	0	0	0	0	0	2	2	2	2	0	
iaaab40	Стихийная Обычная Гарнитура(Rare1-6)	40088A	58	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	650	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0,400000006	0	0	0	0	0	3	3	3	3	0	
iaaab41	Стихийная Обычная Гарнитура(Rare1-7)	40088B	59	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	651	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0,400000006	0	0	0	0	0	3	3	3	3	0	
iaaab42	Стихийная Обычная Гарнитура(Rare1-8)	40088C	60	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	652	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0,5	0	0	0	0	0	4	4	4	4	0	
iaaab43	Стихийная Пластичная Гарнитура(Rare1-1)	40088D	57	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	653	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,100000001	5	0	0	0	0	4	2	3	3	0	
iaaab44	Стихийная Пластичная Гарнитура(Rare1-2)	40088E	58	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	654	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,150000006	10	0	0	0	0	3	4	2	3	0	
iaaab45	Стихийная Пластичная Гарнитура(Rare1-3)	40088F	59	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	655	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,150000006	10	0	0	0	0	3	3	4	2	0	
iaaab46	Стихийная Пластичная Гарнитура(Rare1-4)	400890	60	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	656	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,150000006	10	0	0	0	0	2	3	3	4	0	
iaaab47	Стихийная Пластичная Гарнитура(Rare1-5)	400891	57	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	657	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,200000003	15	0	0	0	0	2	2	2	2	0	
iaaab48	Стихийная Пластичная Гарнитура(Rare1-6)	400892	58	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	658	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,200000003	15	0	0	0	0	3	3	3	3	0	
iaaab49	Стихийная Пластичная Гарнитура(Rare1-7)	400893	59	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	659	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,200000003	15	0	0	0	0	3	3	3	3	0	
iaaab50	Стихийная Пластичная Гарнитура(Rare1-8)	400894	60	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	660	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	4	0	0	0	0	0	0,25	20	0	0	0	0	4	4	4	4	0	
iaaab51	Стихийная Отражающая Гарнитура(Rare1-1)	400895	57	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	661	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,100000001	0,100000001	0	0	0	0	4	2	3	3	0	
iaaab52	Стихийная Отражающая Гарнитура(Rare1-2)	400896	58	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	662	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,150000006	0,150000006	0	0	0	0	3	4	2	3	0	
iaaab53	Стихийная Отражающая Гарнитура(Rare1-3)	400897	59	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	663	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,150000006	0,150000006	0	0	0	0	3	3	4	2	0	
iaaab54	Стихийная Отражающая Гарнитура(Rare1-4)	400898	60	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	664	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,150000006	0,150000006	0	0	0	0	2	3	3	4	0	
iaaab55	Стихийная Отражающая Гарнитура(Rare1-5)	400899	57	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	665	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,200000003	0,200000003	0	0	0	0	2	2	2	2	0	
iaaab56	Стихийная Отражающая Гарнитура(Rare1-6)	40089A	58	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	666	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,200000003	0,200000003	0	0	0	0	3	3	3	3	0	
iaaab57	Стихийная Отражающая Гарнитура(Rare1-7)	40089B	59	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	667	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,200000003	0,200000003	0	0	0	0	3	3	3	3	0	
iaaab58	Стихийная Отражающая Гарнитура(Rare1-8)	40089C	60	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	668	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	7	0	0	0	0	0	0,25	0,25	0	0	0	0	4	4	4	4	0	
iaaab59	Стихийная Силовая Гарнитура(Rare1-1)	40089D	57	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	669	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	8	0	0	0	0	0	0,100000001	1	0	0	0	0	4	2	3	3	0	
iaaab60	Стихийная Силовая Гарнитура(Rare1-2)	40089E	58	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	670	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	8	0	0	0	0	0	0,150000006	1	0	0	0	0	3	4	2	3	0	
iaaab61	Стихийная Силовая Гарнитура(Rare1-3)	40089F	59	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	671	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	8	0	0	0	0	0	0,150000006	1	0	0	0	0	3	3	4	2	0	
iaaab62	Стихийная Силовая Гарнитура(Rare1-4)	4008A0	60	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	672	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	8	0	0	0	0	0	0,150000006	1	0	0	0	0	2	3	3	4	0	
iaaab63	Стихийная Силовая Гарнитура(Rare1-5)	4008A1	57	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	673	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	8	0	0	0	0	0	0,200000003	1	0	0	0	0	2	2	2	2	0	
iaaab64	Стихийная Силовая Гарнитура(Rare1-6)	4008A2	58	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	674	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	8	0	0	0	0	0	0,200000003	1	0	0	0	0	3	3	3	3	0	
iaaab65	Стихийная Силовая Гарнитура(Rare1-7)	4008A3	59	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	675	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	8	0	0	0	0	0	0,200000003	1	0	0	0	0	3	3	3	3	0	
iaaab66	Стихийная Силовая Гарнитура(Rare1-8)	4008A4	60	00001	10	1	0	500	0	0	0	0	10000	1	1	1	1	676	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	8	0	0	0	0	0	0,25	1	0	0	0	0	4	4	4	4	0	
iaapc01	Амулет для использования в клубах.	4008A5	211	00001	10	1	0	0	0	0	0	0	0	0	1	0	0	1097	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,25	0	0	0	0	0	4	4	4	4	0	
iaapc02	Амулет для использования в клубах.	4008A6	212	00001	10	1	0	0	0	0	0	0	0	0	1	0	0	1098	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0,25	0	0	0	0	0	4	4	4	4	0	
iaapc03	Амулет для использования в клубах.	4008A7	213	00001	10	1	0	0	0	0	0	0	0	0	1	0	0	1099	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	20	0	0	0	0	0	4	4	4	4	0	
iaaab70	Гарнитура Империи169	4008A8	0	00001	10	1	0	0	0	0	0	0	0	1	1	1	1	680	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
