dword	dword	clcode	xeh	dword	byte	stb	byte	byte	byte	byte	byte	byte	byte	dword	dword	dword	dword	dword	hex	hex	hex	hex	hex	dword	dword	dword	dword	dword	dword	END
newType	bewIndex	Code	NewModel	Exp	MakeMastery	Civil	NeedNum	NeedType1	NeedType2	NeedType3	NeedType4	NeedType5	none	NeedIndex1	NeedIndex2	NeedIndex3	NeedIndex4	NeedIndex5	NeedCode1	NeedCode2	NeedCode3	NeedCode4	NeedCode5	NeedNum1	NeedNum2	NeedNum3	NeedNum4	NeedNum5	hz
5	808	ihafa37	4000E0	333	60	00001	4	20	20	17	17	0	0	17	2	1	16	0	181818d8	031818d8	021408d1	020008d1	00000000	23	13	12	4	0	0
5	140	ihbwa39	70003C	334	65	11000	4	20	20	17	17	0	0	14	2	1	6	0	151818d8	031818d8	021408d1	020e08d1	00000000	6	13	12	4	0	0
5	224	ihbra39	700090	335	65	11000	4	20	20	17	17	0	0	10	2	1	6	0	111818d8	031818d8	021408d1	020e08d1	00000000	5	13	12	4	0	0
5	308	ihbfa39	7000E4	336	65	11000	4	20	20	17	17	0	0	10	2	1	6	0	111818d8	031818d8	021408d1	020e08d1	00000000	5	13	12	4	0	0
5	392	ihcwa39	80003C	337	65	00110	4	20	20	17	17	0	0	14	2	1	11	0	151818d8	031818d8	021408d1	021214d1	00000000	6	13	12	4	0	0
5	476	ihcra39	800090	338	65	00110	4	20	20	17	17	0	0	10	2	1	11	0	111818d8	031818d8	021408d1	021214d1	00000000	5	13	12	4	0	0
5	560	ihcfa39	8000E4	339	65	00110	4	20	20	17	17	0	0	10	2	1	11	0	111818d8	031818d8	021408d1	021214d1	00000000	5	13	12	4	0	0
5	644	ihawa39	40003C	340	65	00001	4	20	20	17	17	0	0	6	2	1	16	0	071818d8	031818d8	021408d1	020008d1	00000000	13	15	14	5	0	0
5	728	ihara39	400090	341	65	00001	4	20	20	17	17	0	0	18	2	1	16	0	191818d8	031818d8	021408d1	020008d1	00000000	5	15	14	5	0	0
5	812	ihafa39	4000E4	342	65	00001	4	20	20	17	17	0	0	18	2	1	16	0	191818d8	031818d8	021408d1	020008d1	00000000	5	15	14	5	0	0
5	144	ihbwa41	700040	343	71	11000	4	20	20	17	17	0	0	14	2	1	6	0	151818d8	031818d8	021408d1	020e08d1	00000000	7	15	14	5	0	0
5	228	ihbra41	700094	344	71	11000	4	20	20	17	17	0	0	10	2	1	6	0	111818d8	031818d8	021408d1	020e08d1	00000000	6	15	14	5	0	0
5	312	ihbfa41	7000E8	345	71	11000	4	20	20	17	17	0	0	10	2	1	6	0	111818d8	031818d8	021408d1	020e08d1	00000000	6	15	14	5	0	0
5	396	ihcwa41	800040	346	71	00110	4	20	20	17	17	0	0	14	2	1	11	0	151818d8	031818d8	021408d1	021214d1	00000000	7	15	14	5	0	0
5	480	ihcra41	800094	347	71	00110	4	20	20	17	17	0	0	10	2	1	11	0	111818d8	031818d8	021408d1	021214d1	00000000	6	15	14	5	0	0
5	564	ihcfa41	8000E8	348	71	00110	4	20	20	17	17	0	0	10	2	1	11	0	111818d8	031818d8	021408d1	021214d1	00000000	6	15	14	5	0	0
5	648	ihawa41	400040	349	71	00001	4	20	20	17	17	0	0	6	2	1	16	0	071818d8	031818d8	021408d1	020008d1	00000000	15	18	17	6	0	0
5	732	ihara41	400094	350	71	00001	4	20	20	17	17	0	0	18	2	1	16	0	191818d8	031818d8	021408d1	020008d1	00000000	6	18	17	6	0	0
5	816	ihafa41	4000E8	351	71	00001	4	20	20	17	17	0	0	18	2	1	16	0	191818d8	031818d8	021408d1	020008d1	00000000	6	18	17	6	0	0
5	820	ihafa43	4000EC	352	77	00001	4	20	20	17	17	0	0	18	2	1	16	0	191818d8	031818d8	021408d1	020008d1	00000000	7	20	19	7	0	0
5	148	ihbwa43	700044	353	77	11000	4	20	20	17	17	0	0	14	2	1	6	0	151818d8	031818d8	021408d1	020e08d1	00000000	8	18	17	6	0	0
5	232	ihbra43	700098	354	77	11000	4	20	20	17	17	0	0	10	2	1	6	0	111818d8	031818d8	021408d1	020e08d1	00000000	7	18	17	6	0	0
5	316	ihbfa43	7000EC	355	77	11000	4	20	20	17	17	0	0	10	2	1	6	0	111818d8	031818d8	021408d1	020e08d1	00000000	7	18	17	6	0	0
5	400	ihcwa43	800044	356	77	00110	4	20	20	17	17	0	0	14	2	1	11	0	151818d8	031818d8	021408d1	021214d1	00000000	8	18	17	6	0	0
5	484	ihcra43	800098	357	77	00110	4	20	20	17	17	0	0	10	2	1	11	0	111818d8	031818d8	021408d1	021214d1	00000000	7	18	17	6	0	0
5	568	ihcfa43	8000EC	358	77	00110	4	20	20	17	17	0	0	10	2	1	11	0	111818d8	031818d8	021408d1	021214d1	00000000	7	18	17	6	0	0
5	652	ihawa43	400044	359	77	00001	4	20	20	17	17	0	0	6	2	1	16	0	071818d8	031818d8	021408d1	020008d1	00000000	17	20	19	7	0	0
5	736	ihara43	400098	360	77	00001	4	20	20	17	17	0	0	18	2	1	16	0	191818d8	031818d8	021408d1	020008d1	00000000	7	20	19	7	0	0
5	824	ihafa45	4000F0	361	83	00001	4	20	20	17	17	0	0	18	2	1	16	0	191818d8	031818d8	021408d1	020008d1	00000000	8	23	22	8	0	0
5	152	ihbwa45	700048	362	83	11000	4	20	20	17	17	0	0	14	2	1	6	0	151818d8	031818d8	021408d1	020e08d1	00000000	10	20	19	7	0	0
5	236	ihbra45	70009C	363	83	11000	4	20	20	17	17	0	0	10	2	1	6	0	111818d8	031818d8	021408d1	020e08d1	00000000	8	20	19	7	0	0
5	320	ihbfa45	7000F0	364	83	11000	4	20	20	17	17	0	0	10	2	1	6	0	111818d8	031818d8	021408d1	020e08d1	00000000	8	20	19	7	0	0
5	404	ihcwa45	800048	365	83	00110	4	20	20	17	17	0	0	14	2	1	11	0	151818d8	031818d8	021408d1	021214d1	00000000	10	20	19	7	0	0
5	488	ihcra45	80009C	366	83	00110	4	20	20	17	17	0	0	10	2	1	11	0	111818d8	031818d8	021408d1	021214d1	00000000	8	20	19	7	0	0
5	572	ihcfa45	8000F0	367	83	00110	4	20	20	17	17	0	0	10	2	1	11	0	111818d8	031818d8	021408d1	021214d1	00000000	8	20	19	7	0	0
5	656	ihawa45	400048	368	83	00001	4	20	20	17	17	0	0	6	2	1	16	0	071818d8	031818d8	021408d1	020008d1	00000000	19	23	22	8	0	0
5	740	ihara45	40009C	369	83	00001	4	20	20	17	17	0	0	18	2	1	16	0	191818d8	031818d8	021408d1	020008d1	00000000	8	23	22	8	0	0
5	828	ihafa47	4000F4	370	89	00001	4	20	20	17	17	0	0	23	3	1	16	0	241818d8	041818d8	021408d1	020008d1	00000000	4	6	25	9	0	0
5	156	ihbwa47	70004C	371	89	11000	4	20	20	17	17	0	0	22	3	1	6	0	231818d8	041818d8	021408d1	020e08d1	00000000	5	5	22	8	0	0
5	240	ihbra47	7000A0	372	89	11000	4	20	20	17	17	0	0	22	3	1	6	0	231818d8	041818d8	021408d1	020e08d1	00000000	5	5	22	8	0	0
5	324	ihbfa47	7000F4	373	89	11000	4	20	20	17	17	0	0	22	3	1	6	0	231818d8	041818d8	021408d1	020e08d1	00000000	5	5	22	8	0	0
5	408	ihcwa47	80004C	374	89	00110	4	20	20	17	17	0	0	22	3	1	11	0	231818d8	041818d8	021408d1	021214d1	00000000	5	5	22	8	0	0
5	492	ihcra47	8000A0	375	89	00110	4	20	20	17	17	0	0	22	3	1	11	0	231818d8	041818d8	021408d1	021214d1	00000000	5	5	22	8	0	0
5	576	ihcfa47	8000F4	376	89	00110	4	20	20	17	17	0	0	22	3	1	11	0	231818d8	041818d8	021408d1	021214d1	00000000	5	5	22	8	0	0
5	660	ihawa47	40004C	377	89	00001	4	20	20	17	17	0	0	22	3	1	16	0	231818d8	041818d8	021408d1	020008d1	00000000	5	6	25	9	0	0
5	744	ihara47	4000A0	378	89	00001	4	20	20	17	17	0	0	23	3	1	16	0	241818d8	041818d8	021408d1	020008d1	00000000	4	6	25	9	0	0
5	832	ihafa50	4000F8	379	99	00001	4	20	20	17	17	0	0	23	3	1	16	0	241818d8	041818d8	021408d1	020008d1	00000000	6	8	34	12	0	0
5	160	ihbwa50	700050	380	99	11000	4	20	20	17	17	0	0	23	3	1	6	0	241818d8	041818d8	021408d1	020e08d1	00000000	5	7	30	10	0	0
5	244	ihbra50	7000A4	381	99	11000	4	20	20	17	17	0	0	23	3	1	6	0	241818d8	041818d8	021408d1	020e08d1	00000000	5	7	30	10	0	0
5	328	ihbfa50	7000F8	382	99	11000	4	20	20	17	17	0	0	23	3	1	6	0	241818d8	041818d8	021408d1	020e08d1	00000000	5	7	30	10	0	0
5	412	ihcwa50	800050	383	99	00110	4	20	20	17	17	0	0	23	3	1	11	0	241818d8	041818d8	021408d1	021214d1	00000000	5	7	30	10	0	0
5	496	ihcra50	8000A4	384	99	00110	4	20	20	17	17	0	0	23	3	1	11	0	241818d8	041818d8	021408d1	021214d1	00000000	5	7	30	10	0	0
5	580	ihcfa50	8000F8	385	99	00110	4	20	20	17	17	0	0	23	3	1	11	0	241818d8	041818d8	021408d1	021214d1	00000000	5	7	30	10	0	0
5	664	ihawa50	400050	386	99	00001	4	20	20	17	17	0	0	23	3	1	16	0	241818d8	041818d8	021408d1	020008d1	00000000	6	8	34	12	0	0
5	748	ihara50	4000A4	387	99	00001	4	20	20	17	17	0	0	23	3	1	16	0	241818d8	041818d8	021408d1	020008d1	00000000	6	8	34	12	0	0
5	5939	ihbwa53	7000B3	388	99	11000	4	20	20	17	17	0	0	23	3	1	6	0	241818d8	041818d8	021408d1	020e08d1	00000000	6	8	35	12	0	0
5	5941	ihbra53	7000BB	389	99	11000	4	20	20	17	17	0	0	23	3	1	6	0	241818d8	041818d8	021408d1	020e08d1	00000000	6	8	35	12	0	0
5	5943	ihbfa53	7000C3	390	99	11000	4	20	20	17	17	0	0	23	3	1	6	0	241818d8	041818d8	021408d1	020e08d1	00000000	6	8	35	12	0	0
5	5945	ihcwa53	8000CB	391	99	00110	4	20	20	17	17	0	0	23	3	1	11	0	241818d8	041818d8	021408d1	021214d1	00000000	6	8	35	12	0	0
5	5947	ihcra53	8000D3	392	99	00110	4	20	20	17	17	0	0	23	3	1	11	0	241818d8	041818d8	021408d1	021214d1	00000000	6	8	35	12	0	0
5	5949	ihcfa53	8000DB	393	99	00110	4	20	20	17	17	0	0	23	3	1	11	0	241818d8	041818d8	021408d1	021214d1	00000000	6	8	35	12	0	0
5	5951	ihawa53	4000E3	394	99	00001	4	20	20	17	17	0	0	23	3	1	16	0	241818d8	041818d8	021408d1	020008d1	00000000	7	10	41	14	0	0
5	5953	ihara53	4000EB	395	99	00001	4	20	20	17	17	0	0	23	3	1	16	0	241818d8	041818d8	021408d1	020008d1	00000000	7	10	41	14	0	0
5	5955	ihafa53	4000F3	396	99	00001	4	20	20	17	17	0	0	23	3	1	16	0	241818d8	041818d8	021408d1	020008d1	00000000	7	10	41	14	0	0
5	4634	ihbwa55	7000B7	397	99	11000	4	20	20	17	17	0	0	23	3	1	6	0	241818d8	041818d8	021408d1	020e08d1	00000000	7	10	43	15	0	0
5	4638	ihbra55	7000BF	398	99	11000	4	20	20	17	17	0	0	23	3	1	6	0	241818d8	041818d8	021408d1	020e08d1	00000000	7	10	43	15	0	0
5	4642	ihbfa55	7000C7	399	99	11000	4	20	20	17	17	0	0	23	3	1	6	0	241818d8	041818d8	021408d1	020e08d1	00000000	7	10	43	15	0	0
5	4646	ihcwa55	8000CF	400	99	00110	4	20	20	17	17	0	0	23	3	1	11	0	241818d8	041818d8	021408d1	021214d1	00000000	7	10	43	15	0	0
5	4650	ihcra55	8000D7	401	99	00110	4	20	20	17	17	0	0	23	3	1	11	0	241818d8	041818d8	021408d1	021214d1	00000000	7	10	43	15	0	0
5	4654	ihcfa55	8000DF	402	99	00110	4	20	20	17	17	0	0	23	3	1	11	0	241818d8	041818d8	021408d1	021214d1	00000000	7	10	43	15	0	0
5	4658	ihawa55	4000F9	403	99	00001	4	20	20	17	17	0	0	23	3	1	16	0	241818d8	041818d8	021408d1	020008d1	00000000	8	12	50	17	0	0
5	4662	ihara55	4000EF	404	99	00001	4	20	20	17	17	0	0	23	3	1	16	0	241818d8	041818d8	021408d1	020008d1	00000000	8	12	50	17	0	0
5	4666	ihafa55	4000F7	405	99	00001	4	20	20	17	17	0	0	23	3	1	16	0	241818d8	041818d8	021408d1	020008d1	00000000	8	12	50	17	0	0
1	80	iubwa04	700200	406	1	11000	2	20	20	0	0	0	0	11	0	0	0	0	121818d8	011818d8	00000000	00000000	00000000	2	1	0	0	0	0
1	332	iucwa04	800200	407	1	00110	2	20	20	0	0	0	0	11	0	0	0	0	121818d8	011818d8	00000000	00000000	00000000	2	1	0	0	0	0
1	584	iuawa04	400200	408	1	00001	2	20	20	0	0	0	0	4	0	0	0	0	051818d8	011818d8	00000000	00000000	00000000	1	1	0	0	0	0
1	84	iubwa07	700204	409	3	11000	2	20	20	0	0	0	0	11	0	0	0	0	121818d8	011818d8	00000000	00000000	00000000	6	3	0	0	0	0
1	336	iucwa07	800204	410	3	00110	2	20	20	0	0	0	0	11	0	0	0	0	121818d8	011818d8	00000000	00000000	00000000	6	3	0	0	0	0
1	588	iuawa07	400204	411	3	00001	2	20	20	0	0	0	0	4	0	0	0	0	051818d8	011818d8	00000000	00000000	00000000	3	3	0	0	0	0
1	88	iubwa10	700208	412	7	11000	2	20	20	0	0	0	0	11	0	0	0	0	121818d8	011818d8	00000000	00000000	00000000	16	7	0	0	0	0
1	340	iucwa10	800208	413	7	00110	2	20	20	0	0	0	0	11	0	0	0	0	121818d8	011818d8	00000000	00000000	00000000	16	7	0	0	0	0
1	592	iuawa10	400208	414	7	00001	2	20	20	0	0	0	0	4	0	0	0	0	051818d8	011818d8	00000000	00000000	00000000	8	8	0	0	0	0
1	92	iubwa13	70020C	415	11	11000	2	20	20	0	0	0	0	12	0	0	0	0	131818d8	011818d8	00000000	00000000	00000000	7	16	0	0	0	0
1	176	iubra13	700260	416	11	11000	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	6	16	0	0	0	0
1	260	iubfa13	7002B4	417	11	11000	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	6	16	0	0	0	0
1	344	iucwa13	80020C	418	11	00110	2	20	20	0	0	0	0	12	0	0	0	0	131818d8	011818d8	00000000	00000000	00000000	7	16	0	0	0	0
1	428	iucra13	800260	419	11	00110	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	6	16	0	0	0	0
1	512	iucfa13	8002B4	420	11	00110	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	6	16	0	0	0	0
1	596	iuawa13	40020C	421	11	00001	2	20	20	0	0	0	0	4	0	0	0	0	051818d8	011818d8	00000000	00000000	00000000	16	18	0	0	0	0
1	680	iuara13	400260	422	11	00001	2	20	20	0	0	0	0	16	0	0	0	0	171818d8	011818d8	00000000	00000000	00000000	9	18	0	0	0	0
1	96	iubwa16	700210	423	15	11000	2	20	20	0	0	0	0	12	0	0	0	0	131818d8	011818d8	00000000	00000000	00000000	13	30	0	0	0	0
1	180	iubra16	700264	424	15	11000	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	10	30	0	0	0	0
1	264	iubfa16	7002B8	425	15	11000	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	10	30	0	0	0	0
1	348	iucwa16	800210	426	15	00110	2	20	20	0	0	0	0	12	0	0	0	0	131818d8	011818d8	00000000	00000000	00000000	13	30	0	0	0	0
1	432	iucra16	800264	427	15	00110	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	10	30	0	0	0	0
1	516	iucfa16	8002B8	428	15	00110	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	10	30	0	0	0	0
1	600	iuawa16	400210	429	15	00001	2	20	20	0	0	0	0	4	0	0	0	0	051818d8	011818d8	00000000	00000000	00000000	31	35	0	0	0	0
1	684	iuara16	400264	430	15	00001	2	20	20	0	0	0	0	16	0	0	0	0	171818d8	011818d8	00000000	00000000	00000000	17	35	0	0	0	0
1	768	iuafa16	4002B8	431	15	00001	2	20	20	0	0	0	0	16	0	0	0	0	171818d8	011818d8	00000000	00000000	00000000	17	35	0	0	0	0
1	100	iubwa19	700214	432	20	11000	2	20	20	0	0	0	0	12	0	0	0	0	131818d8	011818d8	00000000	00000000	00000000	22	53	0	0	0	0
1	184	iubra19	700268	433	20	11000	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	18	53	0	0	0	0
1	268	iubfa19	7002BC	434	20	11000	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	18	53	0	0	0	0
1	352	iucwa19	800214	435	20	00110	2	20	20	0	0	0	0	12	0	0	0	0	131818d8	011818d8	00000000	00000000	00000000	22	53	0	0	0	0
1	436	iucra19	800268	436	20	00110	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	18	53	0	0	0	0
1	520	iucfa19	8002BC	437	20	00110	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	18	53	0	0	0	0
1	604	iuawa19	400214	438	20	00001	2	20	20	0	0	0	0	4	0	0	0	0	051818d8	011818d8	00000000	00000000	00000000	55	61	0	0	0	0
1	688	iuara19	400268	439	20	00001	2	20	20	0	0	0	0	16	0	0	0	0	171818d8	011818d8	00000000	00000000	00000000	29	61	0	0	0	0
1	772	iuafa19	4002BC	440	20	00001	2	20	20	0	0	0	0	16	0	0	0	0	171818d8	011818d8	00000000	00000000	00000000	29	61	0	0	0	0
1	104	iubwa21	700218	441	24	11000	2	20	20	0	0	0	0	12	0	0	0	0	131818d8	011818d8	00000000	00000000	00000000	31	76	0	0	0	0
1	188	iubra21	70026C	442	24	11000	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	26	76	0	0	0	0
1	272	iubfa21	7002C0	443	24	11000	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	26	76	0	0	0	0
1	356	iucwa21	800218	444	24	00110	2	20	20	0	0	0	0	12	0	0	0	0	131818d8	011818d8	00000000	00000000	00000000	31	76	0	0	0	0
1	440	iucra21	80026C	445	24	00110	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	26	76	0	0	0	0
1	524	iucfa21	8002C0	446	24	00110	2	20	20	0	0	0	0	8	0	0	0	0	091818d8	011818d8	00000000	00000000	00000000	26	76	0	0	0	0
1	608	iuawa21	400218	447	24	00001	2	20	20	0	0	0	0	4	0	0	0	0	051818d8	011818d8	00000000	00000000	00000000	79	87	0	0	0	0
1	692	iuara21	40026C	448	24	00001	2	20	20	0	0	0	0	16	0	0	0	0	171818d8	011818d8	00000000	00000000	00000000	42	87	0	0	0	0
1	776	iuafa21	4002C0	449	24	00001	2	20	20	0	0	0	0	16	0	0	0	0	171818d8	011818d8	00000000	00000000	00000000	42	87	0	0	0	0
1	108	iubwa23	70021C	450	27	11000	3	20	20	17	0	0	0	12	1	2	0	0	131818d8	021818d8	031408d1	00000000	00000000	29	16	4	0	0	0
1	192	iubra23	700270	451	27	11000	3	20	20	17	0	0	0	8	1	2	0	0	091818d8	021818d8	031408d1	00000000	00000000	24	16	4	0	0	0
1	276	iubfa23	7002C4	452	27	11000	3	20	20	17	0	0	0	8	1	2	0	0	091818d8	021818d8	031408d1	00000000	00000000	24	16	4	0	0	0
1	360	iucwa23	80021C	453	27	00110	3	20	20	17	0	0	0	12	1	2	0	0	131818d8	021818d8	031408d1	00000000	00000000	29	16	4	0	0	0
1	444	iucra23	800270	454	27	00110	3	20	20	17	0	0	0	8	1	2	0	0	091818d8	021818d8	031408d1	00000000	00000000	24	16	4	0	0	0
1	528	iucfa23	8002C4	455	27	00110	3	20	20	17	0	0	0	8	1	2	0	0	091818d8	021818d8	031408d1	00000000	00000000	24	16	4	0	0	0
1	612	iuawa23	40021C	456	27	00001	3	20	20	17	0	0	0	5	1	2	0	0	061818d8	021818d8	031408d1	00000000	00000000	16	19	4	0	0	0
1	696	iuara23	400270	457	27	00001	3	20	20	17	0	0	0	16	1	2	0	0	171818d8	021818d8	031408d1	00000000	00000000	39	19	4	0	0	0
1	780	iuafa23	4002C4	458	27	00001	3	20	20	17	0	0	0	16	1	2	0	0	171818d8	021818d8	031408d1	00000000	00000000	39	19	4	0	0	0
1	112	iubwa25	700220	459	31	11000	3	20	20	17	0	0	0	12	1	2	0	0	131818d8	021818d8	031408d1	00000000	00000000	39	21	5	0	0	0
1	196	iubra25	700274	460	31	11000	3	20	20	17	0	0	0	8	1	2	0	0	091818d8	021818d8	031408d1	00000000	00000000	32	21	5	0	0	0
1	280	iubfa25	7002C8	461	31	11000	3	20	20	17	0	0	0	8	1	2	0	0	091818d8	021818d8	031408d1	00000000	00000000	32	21	5	0	0	0
1	364	iucwa25	800220	462	31	00110	3	20	20	17	0	0	0	12	1	2	0	0	131818d8	021818d8	031408d1	00000000	00000000	39	21	5	0	0	0
1	448	iucra25	800274	463	31	00110	3	20	20	17	0	0	0	8	1	2	0	0	091818d8	021818d8	031408d1	00000000	00000000	32	21	5	0	0	0
1	532	iucfa25	8002C8	464	31	00110	3	20	20	17	0	0	0	8	1	2	0	0	091818d8	021818d8	031408d1	00000000	00000000	32	21	5	0	0	0
1	616	iuawa25	400220	465	31	00001	3	20	20	17	0	0	0	5	1	2	0	0	061818d8	021818d8	031408d1	00000000	00000000	21	25	5	0	0	0
1	700	iuara25	400274	466	31	00001	3	20	20	17	0	0	0	16	1	2	0	0	171818d8	021818d8	031408d1	00000000	00000000	51	25	5	0	0	0
1	784	iuafa25	4002C8	467	31	00001	3	20	20	17	0	0	0	16	1	2	0	0	171818d8	021818d8	031408d1	00000000	00000000	51	25	5	0	0	0
1	116	iubwa27	700224	468	36	11000	3	20	20	17	0	0	0	13	1	2	0	0	141818d8	021818d8	031408d1	00000000	00000000	9	28	6	0	0	0
1	200	iubra27	700278	469	36	11000	3	20	20	17	0	0	0	9	1	2	0	0	101818d8	021818d8	031408d1	00000000	00000000	13	28	6	0	0	0
1	284	iubfa27	7002CC	470	36	11000	3	20	20	17	0	0	0	9	1	2	0	0	101818d8	021818d8	031408d1	00000000	00000000	13	28	6	0	0	0
1	368	iucwa27	800224	471	36	00110	3	20	20	17	0	0	0	13	1	2	0	0	141818d8	021818d8	031408d1	00000000	00000000	9	28	6	0	0	0
1	452	iucra27	800278	472	36	00110	3	20	20	17	0	0	0	9	1	2	0	0	101818d8	021818d8	031408d1	00000000	00000000	13	28	6	0	0	0
1	536	iucfa27	8002CC	473	36	00110	3	20	20	17	0	0	0	9	1	2	0	0	101818d8	021818d8	031408d1	00000000	00000000	13	28	6	0	0	0
1	620	iuawa27	400224	474	36	00001	3	20	20	17	0	0	0	5	1	2	0	0	061818d8	021818d8	031408d1	00000000	00000000	27	32	7	0	0	0
1	704	iuara27	400278	475	36	00001	3	20	20	17	0	0	0	17	1	2	0	0	181818d8	021818d8	031408d1	00000000	00000000	13	32	7	0	0	0
1	788	iuafa27	4002CC	476	36	00001	3	20	20	17	0	0	0	17	1	2	0	0	181818d8	021818d8	031408d1	00000000	00000000	13	32	7	0	0	0
1	120	iubwa29	700228	477	40	11000	3	20	20	17	0	0	0	13	1	2	0	0	141818d8	021818d8	031408d1	00000000	00000000	12	35	7	0	0	0
1	204	iubra29	70027C	478	40	11000	3	20	20	17	0	0	0	9	1	2	0	0	101818d8	021818d8	031408d1	00000000	00000000	16	35	7	0	0	0
1	288	iubfa29	7002D0	479	40	11000	3	20	20	17	0	0	0	9	1	2	0	0	101818d8	021818d8	031408d1	00000000	00000000	16	35	7	0	0	0
1	372	iucwa29	800228	480	40	00110	3	20	20	17	0	0	0	13	1	2	0	0	141818d8	021818d8	031408d1	00000000	00000000	12	35	7	0	0	0
1	456	iucra29	80027C	481	40	00110	3	20	20	17	0	0	0	9	1	2	0	0	101818d8	021818d8	031408d1	00000000	00000000	16	35	7	0	0	0
1	540	iucfa29	8002D0	482	40	00110	3	20	20	17	0	0	0	9	1	2	0	0	101818d8	021818d8	031408d1	00000000	00000000	16	35	7	0	0	0
1	624	iuawa29	400228	483	40	00001	3	20	20	17	0	0	0	5	1	2	0	0	061818d8	021818d8	031408d1	00000000	00000000	34	40	8	0	0	0
1	708	iuara29	40027C	484	40	00001	3	20	20	17	0	0	0	17	1	2	0	0	181818d8	021818d8	031408d1	00000000	00000000	16	40	8	0	0	0
1	792	iuafa29	4002D0	485	40	00001	3	20	20	17	0	0	0	17	1	2	0	0	181818d8	021818d8	031408d1	00000000	00000000	16	40	8	0	0	0
1	124	iubwa31	70022C	486	45	11000	3	20	20	17	0	0	0	13	1	2	0	0	141818d8	021818d8	031408d1	00000000	00000000	14	44	9	0	0	0
1	208	iubra31	700280	487	45	11000	3	20	20	17	0	0	0	9	1	2	0	0	101818d8	021818d8	031408d1	00000000	00000000	20	44	9	0	0	0
1	292	iubfa31	7002D4	488	45	11000	3	20	20	17	0	0	0	9	1	2	0	0	101818d8	021818d8	031408d1	00000000	00000000	20	44	9	0	0	0
1	376	iucwa31	80022C	489	45	00110	3	20	20	17	0	0	0	13	1	2	0	0	141818d8	021818d8	031408d1	00000000	00000000	14	44	9	0	0	0
1	460	iucra31	800280	490	45	00110	3	20	20	17	0	0	0	9	1	2	0	0	101818d8	021818d8	031408d1	00000000	00000000	20	44	9	0	0	0
1	544	iucfa31	8002D4	491	45	00110	3	20	20	17	0	0	0	9	1	2	0	0	101818d8	021818d8	031408d1	00000000	00000000	20	44	9	0	0	0
1	628	iuawa31	40022C	492	45	00001	3	20	20	17	0	0	0	5	1	2	0	0	061818d8	021818d8	031408d1	00000000	00000000	42	50	10	0	0	0
1	712	iuara31	400280	493	45	00001	3	20	20	17	0	0	0	17	1	2	0	0	181818d8	021818d8	031408d1	00000000	00000000	20	50	10	0	0	0
1	796	iuafa31	4002D4	494	45	00001	3	20	20	17	0	0	0	17	1	2	0	0	181818d8	021818d8	031408d1	00000000	00000000	20	50	10	0	0	0
1	128	iubwa33	700230	495	49	11000	3	20	20	17	0	0	0	13	1	2	0	0	141818d8	021818d8	031408d1	00000000	00000000	17	53	11	0	0	0
1	212	iubra33	700284	496	49	11000	3	20	20	17	0	0	0	9	1	2	0	0	101818d8	021818d8	031408d1	00000000	00000000	25	53	11	0	0	0
1	296	iubfa33	7002D8	497	49	11000	3	20	20	17	0	0	0	9	1	2	0	0	101818d8	021818d8	031408d1	00000000	00000000	25	53	11	0	0	0
1	380	iucwa33	800230	498	49	00110	3	20	20	17	0	0	0	13	1	2	0	0	141818d8	021818d8	031408d1	00000000	00000000	17	53	11	0	0	0
1	464	iucra33	800284	499	49	00110	3	20	20	17	0	0	0	9	1	2	0	0	101818d8	021818d8	031408d1	00000000	00000000	25	53	11	0	0	0
1	548	iucfa33	8002D8	500	49	00110	3	20	20	17	0	0	0	9	1	2	0	0	101818d8	021818d8	031408d1	00000000	00000000	25	53	11	0	0	0
1	632	iuawa33	400230	501	49	00001	3	20	20	17	0	0	0	5	1	2	0	0	061818d8	021818d8	031408d1	00000000	00000000	51	61	13	0	0	0
1	716	iuara33	400284	502	49	00001	3	20	20	17	0	0	0	17	1	2	0	0	181818d8	021818d8	031408d1	00000000	00000000	24	61	13	0	0	0
