string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	float	float	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	string[64]	dword	dword	END
iiaab22	1	400978	118	Силовой Браслет Воды Бета 	9	0	12	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	0	4	3	0	6	0,050000001	0	0	0	0	0	0	1	1	1	1	1	tiiaab22	0	0	
iiaab23	1	400979	118	Силовой Браслет Воды Сигма 	9	0	12	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	0	3	4	0	6	0,079999998	0	0	0	0	0	0	1	1	1	1	1	tiiaab23	0	0	
iiaab24	1	40097A	118	Силовой Браслет Воды Дельта 	9	0	12	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	0	4	4	0	6	0,100000001	0	0	0	0	0	0	1	1	1	1	1	tiiaab24	0	0	
iiaab25	1	40097B	118	Силовой Браслет Воды Эта 	9	0	12	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	0	4	4	0	6	0,050000001	0	0	0	0	0	0	1	1	1	1	1	tiiaab25	0	0	
iiaab26	1	40097C	118	Силовой Браслет Воды Тета 	9	0	12	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	0	4	4	0	6	0,079999998	0	0	0	0	0	0	1	1	1	1	1	tiiaab26	0	0	
iiaab27	1	40097D	118	Силовой Браслет Воды Гамма 	9	0	12	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	0	5	5	0	6	0,100000001	0	0	0	0	0	0	1	1	1	1	1	tiiaab27	0	0	
iiaab28	1	40097E	117	Силовой Браслет Огня Альфа 	9	0	12	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	3	0	0	3	8	1	0	0	0	0	0	0	1	1	1	1	1	tiiaab28	0	0	
iiaab29	1	40097F	117	Силовой Браслет Огня Бета 	9	0	12	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	4	0	0	3	8	1	0	0	0	0	0	0	1	1	1	1	1	tiiaab29	0	0	
iiaab30	1	400980	117	Силовой Браслет Огня Сигма 	9	0	12	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	3	0	0	4	8	1	0	0	0	0	0	0	1	1	1	1	1	tiiaab30	0	0	
iiaab31	1	400981	117	Силовой Браслет Огня Дельта 	9	0	12	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	4	0	0	4	8	1	0	0	0	0	0	0	1	1	1	1	1	tiiaab31	0	0	
iiaab32	1	400982	117	Силовой Браслет Огня Эта 	9	0	12	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	4	0	0	4	8	1	0	0	0	0	0	0	1	1	1	1	1	tiiaab32	0	0	
iiaab33	1	400983	117	Силовой Браслет Огня Тета 	9	0	12	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	4	0	0	4	8	1	0	0	0	0	0	0	1	1	1	1	1	tiiaab33	0	0	
iiaab34	1	400984	117	Силовой Браслет Огня Гамма 	9	0	12	00001	1	-1	0	1	150	0	0	0	0	3000	0	1	5	0	0	5	8	1	0	0	0	0	0	0	1	1	1	1	1	tiiaab34	0	0	
iiaab35	1	400985	117	Стихийный Обычный Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	2	3	3	12	0,5	1	0,300000012	0	0	0	0	1	1	1	1	1	tiiaab35	0	0	
iiaab36	1	400986	118	Стихийный Обычный Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	4	2	3	12	0,5	1	0,300000012	0	0	0	0	1	1	1	1	1	tiiaab36	0	0	
iiaab37	1	400987	119	Стихийный Обычный Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	4	2	12	0,5	1	0,300000012	0	0	0	0	1	1	1	1	1	tiiaab37	0	0	
iiaab38	1	400988	120	Стихийный Обычный Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	2	3	3	4	12	0,5	1	0,300000012	0	0	0	0	1	1	1	1	1	tiiaab38	0	0	
iiaab39	1	400989	117	Стихийный Обычный Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	2	2	2	2	12	0,5	1	0,400000006	0	0	0	0	1	1	1	1	1	tiiaab39	0	0	
iiaab40	1	40098A	118	Стихийный Обычный Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	12	0,5	1	0,400000006	0	0	0	0	1	1	1	1	1	tiiaab40	0	0	
iiaab41	1	40098B	119	Стихийный Обычный Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	12	0,5	1	0,400000006	0	0	0	0	1	1	1	1	1	tiiaab41	0	0	
iiaab42	1	40098C	120	Стихийный Обычный Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	12	0,5	1	0,5	0	0	0	0	1	1	1	1	1	tiiaab42	0	0	
iiaab43	1	40098D	117	Стихийный Пластичный Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	2	3	3	12	0,5	6	0,100000001	4	5	0	0	1	1	1	1	1	tiiaab43	0	0	
iiaab44	1	40098E	118	Стихийный Пластичный Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	4	2	3	12	0,5	6	0,150000006	4	10	0	0	1	1	1	1	1	tiiaab44	0	0	
iiaab45	1	40098F	119	Стихийный Пластичный Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	4	2	12	0,5	6	0,150000006	4	10	0	0	1	1	1	1	1	tiiaab45	0	0	
iiaab46	1	400990	120	Стихийный Пластичный Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	2	3	3	4	12	0,5	6	0,150000006	4	10	0	0	1	1	1	1	1	tiiaab46	0	0	
iiaab47	1	400991	117	Стихийный Пластичный Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	2	2	2	2	12	0,5	6	0,200000003	4	15	0	0	1	1	1	1	1	tiiaab47	0	0	
iiaab48	1	400992	118	Стихийный Пластичный Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	12	0,5	6	0,200000003	4	15	0	0	1	1	1	1	1	tiiaab48	0	0	
iiaab49	1	400993	119	Стихийный Пластичный Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	12	0,5	6	0,200000003	4	15	0	0	1	1	1	1	1	tiiaab49	0	0	
iiaab50	1	400994	120	Стихийный Пластичный Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	12	0,5	6	0,25	4	20	0	0	1	1	1	1	1	tiiaab50	0	0	
iiaab51	1	400995	117	Стихийный Отражающий Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	2	3	3	12	0,5	6	0,100000001	7	0,100000001	0	0	1	1	1	1	1	tiiaab51	0	0	
iiaab52	1	400996	118	Стихийный Отражающий Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	4	2	3	12	0,5	6	0,150000006	7	0,150000006	0	0	1	1	1	1	1	tiiaab52	0	0	
iiaab53	1	400997	119	Стихийный Отражающий Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	4	2	12	0,5	6	0,150000006	7	0,150000006	0	0	1	1	1	1	1	tiiaab53	0	0	
iiaab54	1	400998	120	Стихийный Отражающий Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	2	3	3	4	12	0,5	6	0,150000006	7	0,150000006	0	0	1	1	1	1	1	tiiaab54	0	0	
iiaab55	1	400999	117	Стихийный Отражающий Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	2	2	2	2	12	0,5	6	0,200000003	7	0,200000003	0	0	1	1	1	1	1	tiiaab55	0	0	
iiaab56	1	40099A	118	Стихийный Отражающий Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	12	0,5	6	0,200000003	7	0,200000003	0	0	1	1	1	1	1	tiiaab56	0	0	
iiaab57	1	40099B	119	Стихийный Отражающий Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	12	0,5	6	0,200000003	7	0,200000003	0	0	1	1	1	1	1	tiiaab57	0	0	
iiaab58	1	40099C	120	Стихийный Отражающий Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	12	0,5	6	0,25	7	0,25	0	0	1	1	1	1	1	tiiaab58	0	0	
iiaab59	1	40099D	117	Стихийный Силовой Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	2	3	3	12	0,5	6	0,100000001	8	1	0	0	1	1	1	1	1	tiiaab59	0	0	
iiaab60	1	40099E	118	Стихийный Силовой Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	4	2	3	12	0,5	6	0,150000006	8	1	0	0	1	1	1	1	1	tiiaab60	0	0	
iiaab61	1	40099F	119	Стихийный Силовой Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	4	2	12	0,5	6	0,150000006	8	1	0	0	1	1	1	1	1	tiiaab61	0	0	
iiaab62	1	4009A0	120	Стихийный Силовой Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	2	3	3	4	12	0,5	6	0,150000006	8	1	0	0	1	1	1	1	1	tiiaab62	0	0	
iiaab63	1	4009A1	117	Стихийный Силовой Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	2	2	2	2	12	0,5	6	0,200000003	8	1	0	0	1	1	1	1	1	tiiaab63	0	0	
iiaab64	1	4009A2	118	Стихийный Силовой Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	12	0,5	6	0,200000003	8	1	0	0	1	1	1	1	1	tiiaab64	0	0	
iiaab65	1	4009A3	119	Стихийный Силовой Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	12	0,5	6	0,200000003	8	1	0	0	1	1	1	1	1	tiiaab65	0	0	
iiaab66	1	4009A4	120	Стихийный Силовой Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	12	0,5	6	0,25	8	1	0	0	1	1	1	1	1	tiiaab66	0	0	
iiaab67	1	4009A5	117	Стихийный Великий Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	2	3	3	12	0,5	7	0,100000001	4	5	0	0	1	1	1	1	1	tiiaab67	0	0	
iiaab68	1	4009A6	118	Стихийный Великий Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	4	2	3	12	0,5	7	0,150000006	4	10	0	0	1	1	1	1	1	tiiaab68	0	0	
iiaab69	1	4009A7	119	Стихийный Великий Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	4	2	12	0,5	7	0,150000006	4	10	0	0	1	1	1	1	1	tiiaab69	0	0	
iiaab70	1	4009A8	120	Стихийный Великий Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	2	3	3	4	12	0,5	7	0,150000006	4	10	0	0	1	1	1	1	1	tiiaab70	0	0	
iiaab71	1	4009A9	117	Стихийный Великий Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	2	2	2	2	12	0,5	7	0,200000003	4	15	0	0	1	1	1	1	1	tiiaab71	0	0	
iiaab72	1	4009AA	118	Стихийный Великий Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	12	0,5	7	0,200000003	4	15	0	0	1	1	1	1	1	tiiaab72	0	0	
iiaab73	1	4009AB	119	Стихийный Великий Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	3	3	3	3	12	0,5	7	0,200000003	4	15	0	0	1	1	1	1	1	tiiaab73	0	0	
iiaab74	1	4009AC	120	Стихийный Великий Браслет 	9	0	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	12	0,5	7	0,25	4	20	0	0	1	1	1	1	1	tiiaab74	0	0	
iiaab75	1	4009AD	149	Боевой Браслет Дидалос Омега 	9	7	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	12	0,5	6	0,25	7	0,25	0	0	1	1	1	1	1	tiiaab75	0	0	
iiaab76	1	4009AE	151	Боевой Браслет Дидалос Эпсилон 	9	7	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	12	0,5	6	0,25	4	20	0	0	1	1	1	1	1	tiiaab76	0	0	
iiaab77	1	4009AF	150	Боевой Браслет Дидалос Омикрон 	9	7	12	00001	1	-1	0	1	500	0	0	0	0	10000	0	1	4	4	4	4	12	0,5	6	0,25	25	-100	0	0	1	1	1	1	1	tiiaab77	0	0	
iiaab78	0	4009B0	0	Браслет Империи177	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab78	0	0	
iiaab79	0	4009B1	0	Браслет Империи178	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab79	0	0	
iiaab80	0	4009B2	0	Браслет Империи179	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab80	0	0	
iiaab81	0	4009B3	0	Браслет Империи180	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab81	0	0	
iiaab82	0	4009B4	0	Браслет Империи181	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab82	0	0	
iiaab83	0	4009B5	0	Браслет Империи182	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab83	0	0	
iiaab84	0	4009B6	0	Браслет Империи183	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab84	0	0	
iiaab85	0	4009B7	0	Браслет Империи184	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab85	0	0	
iiaab86	0	4009B8	0	Браслет Империи185	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab86	0	0	
iiaab87	0	4009B9	0	Браслет Империи186	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab87	0	0	
iiaab88	0	4009BA	0	Браслет Империи187	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab88	0	0	
iiaab89	0	4009BB	0	Браслет Империи188	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab89	0	0	
iiaab90	0	4009BC	0	Браслет Империи189	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab90	0	0	
iiaab91	0	4009BD	0	Браслет Империи190	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab91	0	0	
iiaab92	0	4009BE	0	Браслет Империи191	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab92	0	0	
iiaab93	0	4009BF	0	Браслет Империи192	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab93	0	0	
iiaab94	0	4009C0	0	Браслет Империи193	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab94	0	0	
iiaab95	0	4009C1	0	Браслет Империи194	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab95	0	0	
iiaab96	0	4009C2	0	Браслет Империи195	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab96	0	0	
iiaab97	0	4009C3	0	Браслет Империи196	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab97	0	0	
iiaab98	0	4009C4	0	Браслет Империи197	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab98	0	0	
iiaab99	0	4009C5	0	Браслет Империи198	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaab99	0	0	
iiaac01	0	4009C6	0	Браслет Империи199	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac01	0	0	
iiaac02	0	4009C7	0	Браслет Империи200	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac02	0	0	
iiaac03	0	4009C8	0	Браслет Империи201	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac03	0	0	
iiaac04	0	4009C9	0	Браслет Империи202	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac04	0	0	
iiaac05	0	4009CA	0	Браслет Империи203	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac05	0	0	
iiaac06	0	4009CB	0	Браслет Империи204	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac06	0	0	
iiaac07	0	4009CC	0	Браслет Империи205	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac07	0	0	
iiaac08	0	4009CD	0	Браслет Империи206	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac08	0	0	
iiaac09	0	4009CE	0	Браслет Империи207	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac09	0	0	
iiaac10	0	4009CF	0	Браслет Империи208	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac10	0	0	
iiaac11	0	4009D0	0	Браслет Империи209	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac11	0	0	
iiaac12	0	4009D1	0	Браслет Империи210	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac12	0	0	
iiaac13	0	4009D2	0	Браслет Империи211	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac13	0	0	
iiaac14	0	4009D3	0	Браслет Империи212	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac14	0	0	
iiaac15	0	4009D4	0	Браслет Империи213	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac15	0	0	
iiaac16	0	4009D5	0	Браслет Империи214	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac16	0	0	
iiaac17	0	4009D6	0	Браслет Империи215	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac17	0	0	
iiaac18	0	4009D7	0	Браслет Империи216	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac18	0	0	
iiaac19	0	4009D8	0	Браслет Империи217	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac19	0	0	
iiaac20	0	4009D9	0	Браслет Империи218	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac20	0	0	
iiaac21	0	4009DA	0	Браслет Империи219	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac21	0	0	
iiaac22	0	4009DB	0	Браслет Империи220	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac22	0	0	
iiaac23	0	4009DC	0	Браслет Империи221	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac23	0	0	
iiaac24	0	4009DD	0	Браслет Империи222	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac24	0	0	
iiaac25	0	4009DE	0	Браслет Империи223	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac25	0	0	
iiaac26	0	4009DF	0	Браслет Империи224	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac26	0	0	
iiaac27	0	4009E0	0	Браслет Империи225	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac27	0	0	
iiaac28	0	4009E1	0	Браслет Империи226	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac28	0	0	
iiaac29	0	4009E2	0	Браслет Империи227	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac29	0	0	
iiaac30	0	4009E3	0	Браслет Империи228	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac30	0	0	
iiaac31	0	4009E4	0	Браслет Империи229	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac31	0	0	
iiaac32	0	4009E5	0	Браслет Империи230	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac32	0	0	
iiaac33	0	4009E6	0	Браслет Империи231	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac33	0	0	
iiaac34	0	4009E7	0	Браслет Империи232	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac34	0	0	
iiaac35	0	4009E8	0	Браслет Империи233	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac35	0	0	
iiaac36	0	4009E9	0	Браслет Империи234	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac36	0	0	
iiaac37	0	4009EA	0	Браслет Империи235	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac37	0	0	
iiaac38	0	4009EB	0	Браслет Империи236	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac38	0	0	
iiaac39	0	4009EC	0	Браслет Империи237	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac39	0	0	
iiaac40	0	4009ED	0	Браслет Империи238	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac40	0	0	
iiaac41	0	4009EE	0	Браслет Империи239	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac41	0	0	
iiaac42	0	4009EF	0	Браслет Империи240	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac42	0	0	
iiaac43	0	4009F0	0	Браслет Империи241	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac43	0	0	
iiaac44	0	4009F1	0	Браслет Империи242	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac44	0	0	
iiaac45	0	4009F2	0	Браслет Империи243	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac45	0	0	
iiaac46	0	4009F3	0	Браслет Империи244	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac46	0	0	
iiaac47	0	4009F4	0	Браслет Империи245	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac47	0	0	
iiaac48	0	4009F5	0	Браслет Империи246	9	0	12	00001	1	-1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	tiiaac48	0	0	
