clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	dword	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	word	word	word	word	dword	END
iiaab01	Пылающий Браслет Огня Бета 	400963	113	00001	9	1	0	120	0	0	0	0	2400	1	1	1	1	725	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,050000001	0	0	0	0	0	2	0	0	0	0	
iiaab02	Пылающий Браслет Огня Сигма 	400964	113	00001	9	1	0	120	0	0	0	0	2400	1	1	1	1	726	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,079999998	0	0	0	0	0	2	0	0	0	0	
iiaab03	Пылающий Браслет Огня Дельта 	400965	113	00001	9	1	0	120	0	0	0	0	2400	1	1	1	1	727	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,100000001	0	0	0	0	0	2	0	0	0	0	
iiaab04	Пылающий Браслет Огня Эта 	400966	113	00001	9	1	0	120	0	0	0	0	2400	1	1	1	1	728	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,050000001	0	0	0	0	0	3	0	0	0	0	
iiaab05	Пылающий Браслет Огня Тета 	400967	113	00001	9	1	0	120	0	0	0	0	2400	1	1	1	1	729	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,079999998	0	0	0	0	0	3	0	0	0	0	
iiaab06	Пылающий Браслет Огня Гамма 	400968	113	00001	9	1	0	120	0	0	0	0	2400	1	1	1	1	730	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,100000001	0	0	0	0	0	4	0	0	0	0	
iiaab07	Пылающий Браслет Воды Альфа 	400969	114	00001	9	1	0	120	0	0	0	0	2400	1	1	1	1	731	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0,150000006	0	0	0	0	0	0	2	2	0	0	
iiaab08	Пылающий Браслет Воды Бета 	40096A	114	00001	9	1	0	120	0	0	0	0	2400	1	1	1	1	732	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0,150000006	0	0	0	0	0	0	3	2	0	0	
iiaab09	Пылающий Браслет Воды Сигма 	40096B	114	00001	9	1	0	120	0	0	0	0	2400	1	1	1	1	733	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0,150000006	0	0	0	0	0	0	2	3	0	0	
iiaab10	Пылающий Браслет Воды Дельта 	40096C	114	00001	9	1	0	120	0	0	0	0	2400	1	1	1	1	734	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0,25	0	0	0	0	0	0	3	3	0	0	
iiaab11	Пылающий Браслет Воды Эта 	40096D	114	00001	9	1	0	120	0	0	0	0	2400	1	1	1	1	735	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0,25	0	0	0	0	0	0	3	3	0	0	
iiaab12	Пылающий Браслет Воды Тета 	40096E	114	00001	9	1	0	120	0	0	0	0	2400	1	1	1	1	736	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0,25	0	0	0	0	0	0	3	3	0	0	
iiaab13	Пылающий Браслет Воды Гамма 	40096F	114	00001	9	1	0	120	0	0	0	0	2400	1	1	1	1	737	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0,25	0	0	0	0	0	0	4	4	0	0	
iiaab14	Силовой Браслет Ветра Альфа 	400970	120	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	738	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	
iiaab15	Силовой Браслет Ветра Бета 	400971	120	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	739	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	
iiaab16	Силовой Браслет Ветра Сигма 	400972	120	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	740	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	
iiaab17	Силовой Браслет Ветра Дельта 	400973	120	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	741	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	
iiaab18	Силовой Браслет Ветра Эта 	400974	120	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	742	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	
iiaab19	Силовой Браслет Ветра Тета 	400975	120	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	743	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	
iiaab20	Силовой Браслет Ветра Гамма 	400976	120	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	744	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	
iiaab21	Силовой Браслет Воды Альфа 	400977	118	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	745	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,050000001	0	0	0	0	0	0	3	3	0	0	
iiaab22	Силовой Браслет Воды Бета 	400978	118	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	746	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,050000001	0	0	0	0	0	0	4	3	0	0	
iiaab23	Силовой Браслет Воды Сигма 	400979	118	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	747	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,079999998	0	0	0	0	0	0	3	4	0	0	
iiaab24	Силовой Браслет Воды Дельта 	40097A	118	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	748	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,100000001	0	0	0	0	0	0	4	4	0	0	
iiaab25	Силовой Браслет Воды Эта 	40097B	118	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	749	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,050000001	0	0	0	0	0	0	4	4	0	0	
iiaab26	Силовой Браслет Воды Тета 	40097C	118	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	750	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,079999998	0	0	0	0	0	0	4	4	0	0	
iiaab27	Силовой Браслет Воды Гамма 	40097D	118	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	751	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0,100000001	0	0	0	0	0	0	5	5	0	0	
iiaab28	Силовой Браслет Огня Альфа 	40097E	117	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	752	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	3	0	
iiaab29	Силовой Браслет Огня Бета 	40097F	117	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	753	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	3	0	
iiaab30	Силовой Браслет Огня Сигма 	400980	117	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	754	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	4	0	
iiaab31	Силовой Браслет Огня Дельта 	400981	117	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	755	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	4	0	
iiaab32	Силовой Браслет Огня Эта 	400982	117	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	756	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	4	0	
iiaab33	Силовой Браслет Огня Тета 	400983	117	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	757	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	4	0	
iiaab34	Силовой Браслет Огня Гамма 	400984	117	00001	9	1	0	150	0	0	0	0	3000	1	1	1	1	758	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	5	0	
iiaab35	Стихийный Обычный Браслет 	400985	117	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	759	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	12	1	0	0	0	0	0	0,5	0,300000012	0	0	0	0	4	2	3	3	0	
iiaab36	Стихийный Обычный Браслет 	400986	118	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	760	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	12	1	0	0	0	0	0	0,5	0,300000012	0	0	0	0	3	4	2	3	0	
iiaab37	Стихийный Обычный Браслет 	400987	119	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	761	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	12	1	0	0	0	0	0	0,5	0,300000012	0	0	0	0	3	3	4	2	0	
iiaab38	Стихийный Обычный Браслет 	400988	120	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	762	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	12	1	0	0	0	0	0	0,5	0,300000012	0	0	0	0	2	3	3	4	0	
iiaab39	Стихийный Обычный Браслет 	400989	117	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	763	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	12	1	0	0	0	0	0	0,5	0,400000006	0	0	0	0	2	2	2	2	0	
iiaab40	Стихийный Обычный Браслет 	40098A	118	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	764	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	12	1	0	0	0	0	0	0,5	0,400000006	0	0	0	0	3	3	3	3	0	
iiaab41	Стихийный Обычный Браслет 	40098B	119	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	765	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	12	1	0	0	0	0	0	0,5	0,400000006	0	0	0	0	3	3	3	3	0	
iiaab42	Стихийный Обычный Браслет 	40098C	120	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	766	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	12	1	0	0	0	0	0	0,5	0,5	0	0	0	0	4	4	4	4	0	
iiaab43	Стихийный Пластичный Браслет 	40098D	117	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	767	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	4	0	0	0	0	0,5	0,100000001	5	0	0	0	4	2	3	3	0	
iiaab44	Стихийный Пластичный Браслет 	40098E	118	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	768	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	4	0	0	0	0	0,5	0,150000006	10	0	0	0	3	4	2	3	0	
iiaab45	Стихийный Пластичный Браслет 	40098F	119	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	769	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	4	0	0	0	0	0,5	0,150000006	10	0	0	0	3	3	4	2	0	
iiaab46	Стихийный Пластичный Браслет 	400990	120	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	770	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	4	0	0	0	0	0,5	0,150000006	10	0	0	0	2	3	3	4	0	
iiaab47	Стихийный Пластичный Браслет 	400991	117	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	771	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	4	0	0	0	0	0,5	0,200000003	15	0	0	0	2	2	2	2	0	
iiaab48	Стихийный Пластичный Браслет 	400992	118	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	772	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	4	0	0	0	0	0,5	0,200000003	15	0	0	0	3	3	3	3	0	
iiaab49	Стихийный Пластичный Браслет 	400993	119	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	773	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	4	0	0	0	0	0,5	0,200000003	15	0	0	0	3	3	3	3	0	
iiaab50	Стихийный Пластичный Браслет 	400994	120	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	774	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	4	0	0	0	0	0,5	0,25	20	0	0	0	4	4	4	4	0	
iiaab51	Стихийный Отражающий Браслет 	400995	117	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	775	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	7	0	0	0	0	0,5	0,100000001	0,100000001	0	0	0	4	2	3	3	0	
iiaab52	Стихийный Отражающий Браслет 	400996	118	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	776	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	7	0	0	0	0	0,5	0,150000006	0,150000006	0	0	0	3	4	2	3	0	
iiaab53	Стихийный Отражающий Браслет 	400997	119	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	777	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	7	0	0	0	0	0,5	0,150000006	0,150000006	0	0	0	3	3	4	2	0	
iiaab54	Стихийный Отражающий Браслет 	400998	120	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	778	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	7	0	0	0	0	0,5	0,150000006	0,150000006	0	0	0	2	3	3	4	0	
iiaab55	Стихийный Отражающий Браслет 	400999	117	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	779	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	7	0	0	0	0	0,5	0,200000003	0,200000003	0	0	0	2	2	2	2	0	
iiaab56	Стихийный Отражающий Браслет 	40099A	118	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	780	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	7	0	0	0	0	0,5	0,200000003	0,200000003	0	0	0	3	3	3	3	0	
iiaab57	Стихийный Отражающий Браслет 	40099B	119	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	781	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	7	0	0	0	0	0,5	0,200000003	0,200000003	0	0	0	3	3	3	3	0	
iiaab58	Стихийный Отражающий Браслет 	40099C	120	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	782	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	7	0	0	0	0	0,5	0,25	0,25	0	0	0	4	4	4	4	0	
iiaab59	Стихийный Силовой Браслет 	40099D	117	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	783	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	8	0	0	0	0	0,5	0,100000001	1	0	0	0	4	2	3	3	0	
iiaab60	Стихийный Силовой Браслет 	40099E	118	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	784	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	8	0	0	0	0	0,5	0,150000006	1	0	0	0	3	4	2	3	0	
iiaab61	Стихийный Силовой Браслет 	40099F	119	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	785	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	8	0	0	0	0	0,5	0,150000006	1	0	0	0	3	3	4	2	0	
iiaab62	Стихийный Силовой Браслет 	4009A0	120	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	786	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	8	0	0	0	0	0,5	0,150000006	1	0	0	0	2	3	3	4	0	
iiaab63	Стихийный Силовой Браслет 	4009A1	117	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	787	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	8	0	0	0	0	0,5	0,200000003	1	0	0	0	2	2	2	2	0	
iiaab64	Стихийный Силовой Браслет 	4009A2	118	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	788	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	8	0	0	0	0	0,5	0,200000003	1	0	0	0	3	3	3	3	0	
iiaab65	Стихийный Силовой Браслет 	4009A3	119	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	789	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	8	0	0	0	0	0,5	0,200000003	1	0	0	0	3	3	3	3	0	
iiaab66	Стихийный Силовой Браслет 	4009A4	120	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	790	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	8	0	0	0	0	0,5	0,25	1	0	0	0	4	4	4	4	0	
iiaab67	Стихийный Великий Браслет 	4009A5	117	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	791	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	7	4	0	0	0	0	0,5	0,100000001	5	0	0	0	4	2	3	3	0	
iiaab68	Стихийный Великий Браслет 	4009A6	118	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	792	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	7	4	0	0	0	0	0,5	0,150000006	10	0	0	0	3	4	2	3	0	
iiaab69	Стихийный Великий Браслет 	4009A7	119	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	793	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	7	4	0	0	0	0	0,5	0,150000006	10	0	0	0	3	3	4	2	0	
iiaab70	Стихийный Великий Браслет 	4009A8	120	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	794	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	7	4	0	0	0	0	0,5	0,150000006	10	0	0	0	2	3	3	4	0	
iiaab71	Стихийный Великий Браслет 	4009A9	117	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	795	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	7	4	0	0	0	0	0,5	0,200000003	15	0	0	0	2	2	2	2	0	
iiaab72	Стихийный Великий Браслет 	4009AA	118	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	796	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	7	4	0	0	0	0	0,5	0,200000003	15	0	0	0	3	3	3	3	0	
iiaab73	Стихийный Великий Браслет 	4009AB	119	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	797	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	7	4	0	0	0	0	0,5	0,200000003	15	0	0	0	3	3	3	3	0	
iiaab74	Стихийный Великий Браслет 	4009AC	120	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	798	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	7	4	0	0	0	0	0,5	0,25	20	0	0	0	4	4	4	4	0	
iiaab75	Боевой Браслет Дидалос Омега 	4009AD	149	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	799	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	7	0	0	0	0	0,5	0,25	0,25	0	0	0	4	4	4	4	0	
iiaab76	Боевой Браслет Дидалос Эпсилон 	4009AE	151	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	800	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	4	0	0	0	0	0,5	0,25	20	0	0	0	4	4	4	4	0	
iiaab77	Боевой Браслет Дидалос Омикрон 	4009AF	150	00001	9	1	0	500	0	0	0	0	10000	1	1	1	1	801	1	0	0	-1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	3	12	6	25	0	0	0	0	0,5	0,25	-100	0	0	0	4	4	4	4	0	
iiaab78	Браслет Империи177	4009B0	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	802	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab79	Браслет Империи178	4009B1	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	803	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab80	Браслет Империи179	4009B2	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	804	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab81	Браслет Империи180	4009B3	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	805	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab82	Браслет Империи181	4009B4	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	806	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab83	Браслет Империи182	4009B5	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	807	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab84	Браслет Империи183	4009B6	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	808	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab85	Браслет Империи184	4009B7	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	809	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab86	Браслет Империи185	4009B8	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	810	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab87	Браслет Империи186	4009B9	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	811	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab88	Браслет Империи187	4009BA	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	812	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab89	Браслет Империи188	4009BB	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	813	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab90	Браслет Империи189	4009BC	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	814	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab91	Браслет Империи190	4009BD	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	815	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab92	Браслет Империи191	4009BE	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	816	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab93	Браслет Империи192	4009BF	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	817	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab94	Браслет Империи193	4009C0	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	818	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab95	Браслет Империи194	4009C1	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	819	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab96	Браслет Империи195	4009C2	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	820	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab97	Браслет Империи196	4009C3	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	821	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab98	Браслет Империи197	4009C4	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	822	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaab99	Браслет Империи198	4009C5	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	823	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iiaac01	Браслет Империи199	4009C6	0	00001	9	1	0	0	0	0	0	0	0	1	1	1	1	824	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
