xeh	xeh	string[128]	string[64]	string[128]	END
00a11038	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TCROSSBOW_056.MSH	.\ITEM\WEAPON\TEX\	
00a11054	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TCROSSBOW_084.MSH	.\ITEM\WEAPON\TEX\	
00a1106c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TCROSSBOW_108.MSH	.\ITEM\WEAPON\TEX\	
00a11088	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TCROSSBOW_136.MSH	.\ITEM\WEAPON\TEX\	
00a110b0	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TCROSSBOW_176.MSH	.\ITEM\WEAPON\TEX\	
00a11100	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TGUN_000.MSH	.\ITEM\WEAPON\TEX\	
00a11107	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TGUN_007.MSH	.\ITEM\WEAPON\TEX\	
00a11111	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TGUN_017.MSH	.\ITEM\WEAPON\TEX\	
00a11113	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TGUN_019.MSH	.\ITEM\WEAPON\TEX\	
00a11121	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TGUN_033.MSH	.\ITEM\WEAPON\TEX\	
00a1112a	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TGUN_042.MSH	.\ITEM\WEAPON\TEX\	
00a111c8	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TGUN_200.MSH	.\ITEM\WEAPON\TEX\	
00a10b07	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACE_007.MSH	.\ITEM\WEAPON\TEX\	
00a10b10	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACE_016.MSH	.\ITEM\WEAPON\TEX\	
00a10b17	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACE_023.MSH	.\ITEM\WEAPON\TEX\	
00a10b18	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACE_024.MSH	.\ITEM\WEAPON\TEX\	
00a10b24	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACE_036.MSH	.\ITEM\WEAPON\TEX\	
00a10b44	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACE_068.MSH	.\ITEM\WEAPON\TEX\	
00a10b54	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACE_084.MSH	.\ITEM\WEAPON\TEX\	
00a10b60	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACE_096.MSH	.\ITEM\WEAPON\TEX\	
00a10b6c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACE_108.MSH	.\ITEM\WEAPON\TEX\	
00a10b72	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACE_114.MSH	.\ITEM\WEAPON\TEX\	
00a10b88	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACE_136.MSH	.\ITEM\WEAPON\TEX\	
00a10b90	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACE_144.MSH	.\ITEM\WEAPON\TEX\	
00a10b9c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACE_156.MSH	.\ITEM\WEAPON\TEX\	
00a10bb0	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACE_176.MSH	.\ITEM\WEAPON\TEX\	
00a10bc4	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACE_196.MSH	.\ITEM\WEAPON\TEX\	
00a11602	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACHINEGUN_002.MSH	.\ITEM\WEAPON\TEX\	
00a11613	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACHINEGUN_019.MSH	.\ITEM\WEAPON\TEX\	
00a11644	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACHINEGUN_068.MSH	.\ITEM\WEAPON\TEX\	
00a11658	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACHINEGUN_088.MSH	.\ITEM\WEAPON\TEX\	
00a11662	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACHINEGUN_098.MSH	.\ITEM\WEAPON\TEX\	
00a1167e	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACHINEGUN_126.MSH	.\ITEM\WEAPON\TEX\	
00a11692	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TMACHINEGUN_146.MSH	.\ITEM\WEAPON\TEX\	
00a11b0f	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TPLASMAGUN_015.MSH	.\ITEM\WEAPON\TEX\	
00a11b30	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TPLASMAGUN_048.MSH	.\ITEM\WEAPON\TEX\	
00a11308	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TRIFLE_008.MSH	.\ITEM\WEAPON\TEX\	
00a1130b	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TRIFLE_011.MSH	.\ITEM\WEAPON\TEX\	
00a1130c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TRIFLE_012.MSH	.\ITEM\WEAPON\TEX\	
00a11319	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TRIFLE_025.MSH	.\ITEM\WEAPON\TEX\	
00a1131c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TRIFLE_028.MSH	.\ITEM\WEAPON\TEX\	
00a11322	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TRIFLE_034.MSH	.\ITEM\WEAPON\TEX\	
00a10e00	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_000.MSH	.\ITEM\WEAPON\TEX\	
00a10e04	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_004.MSH	.\ITEM\WEAPON\TEX\	
00a10e07	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_007.MSH	.\ITEM\WEAPON\TEX\	
00a10e08	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_008.MSH	.\ITEM\WEAPON\TEX\	
00a10e10	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_016.MSH	.\ITEM\WEAPON\TEX\	
00a10e17	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_023.MSH	.\ITEM\WEAPON\TEX\	
00a10e18	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_024.MSH	.\ITEM\WEAPON\TEX\	
00a10e24	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_036.MSH	.\ITEM\WEAPON\TEX\	
00a10e2c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_044.MSH	.\ITEM\WEAPON\TEX\	
00a10e38	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_056.MSH	.\ITEM\WEAPON\TEX\	
00a10e44	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_068.MSH	.\ITEM\WEAPON\TEX\	
00a10e4c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_076.MSH	.\ITEM\WEAPON\TEX\	
00a10e54	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_084.MSH	.\ITEM\WEAPON\TEX\	
00a10e60	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_096.MSH	.\ITEM\WEAPON\TEX\	
00a10e6c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_108.MSH	.\ITEM\WEAPON\TEX\	
00a10e74	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_116.MSH	.\ITEM\WEAPON\TEX\	
00a10e75	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_117.MSH	.\ITEM\WEAPON\TEX\	
00a10e76	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_118.MSH	.\ITEM\WEAPON\TEX\	
00a10e88	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_136.MSH	.\ITEM\WEAPON\TEX\	
00a10e9c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_156.MSH	.\ITEM\WEAPON\TEX\	
00a10eb0	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_176.MSH	.\ITEM\WEAPON\TEX\	
00a10ec4	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_196.MSH	.\ITEM\WEAPON\TEX\	
00a10ec8	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSPEAR_200.MSH	.\ITEM\WEAPON\TEX\	
00a10db0	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSTAFF_176.MSH	.\ITEM\WEAPON\TEX\	
00a10100	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_000.MSH	.\ITEM\WEAPON\TEX\	
00a10103	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_003.MSH	.\ITEM\WEAPON\TEX\	
00a10104	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_004.MSH	.\ITEM\WEAPON\TEX\	
00a10107	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_007.MSH	.\ITEM\WEAPON\TEX\	
00a10108	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_008.MSH	.\ITEM\WEAPON\TEX\	
00a10118	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_024.MSH	.\ITEM\WEAPON\TEX\	
00a10124	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_036.MSH	.\ITEM\WEAPON\TEX\	
00a1012c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_044.MSH	.\ITEM\WEAPON\TEX\	
00a10138	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_056.MSH	.\ITEM\WEAPON\TEX\	
00a10144	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_068.MSH	.\ITEM\WEAPON\TEX\	
00a1014c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_076.MSH	.\ITEM\WEAPON\TEX\	
00a10154	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_084.MSH	.\ITEM\WEAPON\TEX\	
00a10160	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_096.MSH	.\ITEM\WEAPON\TEX\	
00a1016a	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_106.MSH	.\ITEM\WEAPON\TEX\	
00a10174	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_116.MSH	.\ITEM\WEAPON\TEX\	
00a10175	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_117.MSH	.\ITEM\WEAPON\TEX\	
00a10188	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_136.MSH	.\ITEM\WEAPON\TEX\	
00a1019c	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_156.MSH	.\ITEM\WEAPON\TEX\	
00a101b0	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_176.MSH	.\ITEM\WEAPON\TEX\	
00a101c4	ffffffff	.\ITEM\WEAPON\MESH\	COM_WEAPON_TSWORD_196.MSH	.\ITEM\WEAPON\TEX\	
00811c01	ffffffff	.\ITEM\WEAPON\MESH\	CORA_WEAPON_MININGTOOL_001.MSH	.\ITEM\WEAPON\TEX\	
00a10292	ffffffff	.\ITEM\WEAPON\MESH\ELFM00\	COM_WEAPON_DSWORD_146.MSH	.\ITEM\WEAPON\TEX\ELFM00\	
00a10390	ffffffff	.\ITEM\WEAPON\MESH\ELFM00\	COM_WEAPON_RKNIFE_144.MSH	.\ITEM\WEAPON\TEX\ELFM00\	
00a10392	ffffffff	.\ITEM\WEAPON\MESH\ELFM00\	COM_WEAPON_RKNIFE_146.MSH	.\ITEM\WEAPON\TEX\ELFM00\	
00a10f90	ffffffff	.\ITEM\WEAPON\MESH\ELFM00\	COM_WEAPON_TBOW_144.MSH	.\ITEM\WEAPON\TEX\ELFM00\	
00a10f92	ffffffff	.\ITEM\WEAPON\MESH\ELFM00\	COM_WEAPON_TBOW_146.MSH	.\ITEM\WEAPON\TEX\ELFM00\	
00a10b90	ffffffff	.\ITEM\WEAPON\MESH\ELFM00\	COM_WEAPON_TMACE_144.MSH	.\ITEM\WEAPON\TEX\ELFM00\	
00a11692	ffffffff	.\ITEM\WEAPON\MESH\ELFM00\	COM_WEAPON_TMACHINEGUN_146.MSH	.\ITEM\WEAPON\TEX\ELFM00\	
00412000	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	ACCRETIA_WEAPON_GRELAUNCHER_000.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00411c02	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	ACCRETIA_WEAPON_MININGTOOL_002.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00410a00	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	ACCRETIA_WEAPON_RMACE_000.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00411d01	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	ACCRETIA_WEAPON_SIEGEKITLC_001.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00411d03	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	ACCRETIA_WEAPON_SIEGEKITLC_003.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00411d05	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	ACCRETIA_WEAPON_SIEGEKITLC_005.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00411507	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	ACCRETIA_WEAPON_TFAUST_007.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00411707	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	ACCRETIA_WEAPON_TFLAMETHROWER_007.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00411100	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	ACCRETIA_WEAPON_TGUN_000.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00411407	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	ACCRETIA_WEAPON_TLAUNCHER_007.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00910d00	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	BELCOR_WEAPON_TSTAFF_000.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00910d04	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	BELCOR_WEAPON_TSTAFF_004.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00910d07	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	BELCOR_WEAPON_TSTAFF_007.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00711c00	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	BELLATO_WEAPON_MININGTOOL_000.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a11207	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_DGUN_007.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10600	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_RAXE_000.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10500	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_RKNIFETHROW_000.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10501	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_RKNIFETHROW_001.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10502	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_RKNIFETHROW_002.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10503	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_RKNIFETHROW_003.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10504	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_RKNIFETHROW_004.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10505	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_RKNIFETHROW_005.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10506	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_RKNIFETHROW_006.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10507	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_RKNIFETHROW_007.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10300	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_RKNIFE_000.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10303	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_RKNIFE_003.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10304	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_RKNIFE_004.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10307	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_RKNIFE_007.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10a00	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_RMACE_000.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10a04	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_RMACE_004.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10c02	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_RSTAFF_002.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10704	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_TAXE_004.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10707	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_TAXE_007.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a11804	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_TBEAMGUN_004.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10f00	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_TBOW_000.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10f03	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_TBOW_003.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10f04	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_TBOW_004.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a11007	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_TCROSSBOW_007.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a11100	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_TGUN_000.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a11107	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_TGUN_007.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10b07	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_TMACE_007.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a11602	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_TMACHINEGUN_002.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10e00	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_TSPEAR_000.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10e04	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_TSPEAR_004.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10e07	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_TSPEAR_007.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10100	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_TSWORD_000.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10103	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_TSWORD_003.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10104	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_TSWORD_004.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00a10107	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	COM_WEAPON_TSWORD_007.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00811c01	ffffffff	.\ITEM\WEAPON\MESH\WEM00\	CORA_WEAPON_MININGTOOL_001.MSH	.\ITEM\WEAPON\TEX\WEM00\	
00910dc5	ffffffff	.\ITEM\WEAPON\MESH\	_BELCOR_WEAPON_TSTAFF_197.MSH	.\ITEM\WEAPON\TEX\	
